VarIdentificadorParroquia,VarNombreParroquia,VarEstadoParroquia,VarIdentificadorProvincia,VarIdentificadorCanton
35a0edfe-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0517f6-74f7-11ed-884d-0242ac1c000c
35a0ee94-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c051850-74f7-11ed-884d-0242ac1c000c
35a0ef34-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0518b4-74f7-11ed-884d-0242ac1c000c
35a0efca-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c051918-74f7-11ed-884d-0242ac1c000c
35a0f060-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c051972-74f7-11ed-884d-0242ac1c000c
35a0f10a-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c0519d6-74f7-11ed-884d-0242ac1c000c
35a0f1aa-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c051a3a-74f7-11ed-884d-0242ac1c000c
35a0f240-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c051aa8-74f7-11ed-884d-0242ac1c000c
35a0f2d6-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c051b02-74f7-11ed-884d-0242ac1c000c
35a0f376-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c051b66-74f7-11ed-884d-0242ac1c000c
35a0f416-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c051bca-74f7-11ed-884d-0242ac1c000c
35a0f4b6-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Inactivo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c051c2e-74f7-11ed-884d-0242ac1c000c
35a0f614-74f7-11ed-a487-0242ac1c000c,Parroquia León,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c051c88-74f7-11ed-884d-0242ac1c000c
35a0f6aa-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c051cf6-74f7-11ed-884d-0242ac1c000c
35a0f736-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c051d5a-74f7-11ed-884d-0242ac1c000c
35a0f81c-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c051dbe-74f7-11ed-884d-0242ac1c000c
35a0f8b2-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c051e18-74f7-11ed-884d-0242ac1c000c
35a0f93e-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c051e7c-74f7-11ed-884d-0242ac1c000c
35a0f9d4-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c051ed6-74f7-11ed-884d-0242ac1c000c
35a0fa60-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c051f3a-74f7-11ed-884d-0242ac1c000c
35a0fb28-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c051f94-74f7-11ed-884d-0242ac1c000c
35a0fbbe-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c051ff8-74f7-11ed-884d-0242ac1c000c
35a10636-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c052052-74f7-11ed-884d-0242ac1c000c
35a1073a-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c0520b6-74f7-11ed-884d-0242ac1c000c
35a107e4-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c05211a-74f7-11ed-884d-0242ac1c000c
35a1088e-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c05217e-74f7-11ed-884d-0242ac1c000c
35a10924-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0521e2-74f7-11ed-884d-0242ac1c000c
35a109ba-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c052246-74f7-11ed-884d-0242ac1c000c
35a10a50-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c0522aa-74f7-11ed-884d-0242ac1c000c
35a10ae6-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c05230e-74f7-11ed-884d-0242ac1c000c
35a10b72-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c052372-74f7-11ed-884d-0242ac1c000c
35a10c08-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c0523d6-74f7-11ed-884d-0242ac1c000c
35a10ca8-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c052430-74f7-11ed-884d-0242ac1c000c
35a10d3e-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c052494-74f7-11ed-884d-0242ac1c000c
35a10dde-74f7-11ed-a487-0242ac1c000c,Parroquia Girona,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c0524f8-74f7-11ed-884d-0242ac1c000c
35a10e6a-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05255c-74f7-11ed-884d-0242ac1c000c
35a10f00-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0525c0-74f7-11ed-884d-0242ac1c000c
35a10f96-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c05261a-74f7-11ed-884d-0242ac1c000c
35a11022-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c05267e-74f7-11ed-884d-0242ac1c000c
35a110ae-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c0526e2-74f7-11ed-884d-0242ac1c000c
35a1113a-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c05278c-74f7-11ed-884d-0242ac1c000c
35a111d0-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0527f0-74f7-11ed-884d-0242ac1c000c
35a1125c-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c052854-74f7-11ed-884d-0242ac1c000c
35a112e8-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c
35a1137e-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c
35a1140a-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c
35a11496-74f7-11ed-a487-0242ac1c000c,Parroquia Zaragoza,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c
35a11522-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c
35a115b8-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c
35a11644-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c
35a116d0-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c
35a11766-74f7-11ed-a487-0242ac1c000c,Parroquia Tarragona,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c
35a117f2-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c
35a11888-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c
35a1191e-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c
35a119aa-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c
35a11a40-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c
35a11ad6-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c
35a11b62-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c
35a11bee-74f7-11ed-a487-0242ac1c000c,Parroquia Jaén,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c
35a11c8e-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c
35a11d1a-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c
35a11dba-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c
35a11e46-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c
35a11f2c-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c
35a11fae-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c
35a12030-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c
35a120c6-74f7-11ed-a487-0242ac1c000c,Parroquia Salamanca,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c
35a12152-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c
35a121de-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c
35a12260-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c
35a122f6-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c
35a12404-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c
35a124e0-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c
35a12580-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c
35a12602-74f7-11ed-a487-0242ac1c000c,Parroquia Guipúzcoa,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c
35a126a2-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c
35a12724-74f7-11ed-a487-0242ac1c000c,Parroquia Badajoz,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c
35a127b0-74f7-11ed-a487-0242ac1c000c,Parroquia Burgos,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c
35a12832-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c
35a128be-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c
35a12940-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c
35a129d6-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c
35a12a76-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c
35a12af8-74f7-11ed-a487-0242ac1c000c,Parroquia Soria,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c
35a12b7a-74f7-11ed-a487-0242ac1c000c,Parroquia Las Palmas,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c05395c-74f7-11ed-884d-0242ac1c000c
35a12c06-74f7-11ed-a487-0242ac1c000c,Parroquia Pontevedra,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0539c0-74f7-11ed-884d-0242ac1c000c
35a12c92-74f7-11ed-a487-0242ac1c000c,Parroquia Asturias,Inactivo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c053a24-74f7-11ed-884d-0242ac1c000c
35a12d28-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c053a88-74f7-11ed-884d-0242ac1c000c
35a12db4-74f7-11ed-a487-0242ac1c000c,Parroquia Santa Cruz de Tenerife,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c053ae2-74f7-11ed-884d-0242ac1c000c
35a12e4a-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c053b46-74f7-11ed-884d-0242ac1c000c
35a12ed6-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c053c40-74f7-11ed-884d-0242ac1c000c
35a12f62-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c053ce0-74f7-11ed-884d-0242ac1c000c
35a12fee-74f7-11ed-a487-0242ac1c000c,Parroquia Cuenca,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c053d4e-74f7-11ed-884d-0242ac1c000c
35a1307a-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c053db2-74f7-11ed-884d-0242ac1c000c
35a13110-74f7-11ed-a487-0242ac1c000c,Parroquia Huesca,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c053e0c-74f7-11ed-884d-0242ac1c000c
35a131b0-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c053e70-74f7-11ed-884d-0242ac1c000c
35a1323c-74f7-11ed-a487-0242ac1c000c,Parroquia Almería,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c053eca-74f7-11ed-884d-0242ac1c000c
35a132be-74f7-11ed-a487-0242ac1c000c,Parroquia Melilla,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c053f2e-74f7-11ed-884d-0242ac1c000c
35a1334a-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c053f92-74f7-11ed-884d-0242ac1c000c
35a133d6-74f7-11ed-a487-0242ac1c000c,Parroquia Zamora,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c053fec-74f7-11ed-884d-0242ac1c000c
35a13462-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054078-74f7-11ed-884d-0242ac1c000c
35a134ee-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c0540dc-74f7-11ed-884d-0242ac1c000c
35a13570-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054136-74f7-11ed-884d-0242ac1c000c
35a135f2-74f7-11ed-a487-0242ac1c000c,Parroquia La Rioja,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054244-74f7-11ed-884d-0242ac1c000c
35a1367e-74f7-11ed-a487-0242ac1c000c,Parroquia Valencia,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c0542a8-74f7-11ed-884d-0242ac1c000c
35a136f6-74f7-11ed-a487-0242ac1c000c,Parroquia Madrid,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054316-74f7-11ed-884d-0242ac1c000c
35a13782-74f7-11ed-a487-0242ac1c000c,Parroquia Cantabria,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c05437a-74f7-11ed-884d-0242ac1c000c
35a13804-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c0543de-74f7-11ed-884d-0242ac1c000c
35a13886-74f7-11ed-a487-0242ac1c000c,Parroquia Álava,Inactivo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054442-74f7-11ed-884d-0242ac1c000c
35a13930-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c0544a6-74f7-11ed-884d-0242ac1c000c
35a139bc-74f7-11ed-a487-0242ac1c000c,Parroquia Huelva,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c05450a-74f7-11ed-884d-0242ac1c000c
35a13a3e-74f7-11ed-a487-0242ac1c000c,Parroquia La Coruña,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c05456e-74f7-11ed-884d-0242ac1c000c
35a13ac0-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c0545dc-74f7-11ed-884d-0242ac1c000c
35a13b9c-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c054640-74f7-11ed-884d-0242ac1c000c
35a13c28-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c0546a4-74f7-11ed-884d-0242ac1c000c
35a13cb4-74f7-11ed-a487-0242ac1c000c,Parroquia Granada,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c054712-74f7-11ed-884d-0242ac1c000c
35a13d36-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c054780-74f7-11ed-884d-0242ac1c000c
35a13dc2-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05480c-74f7-11ed-884d-0242ac1c000c
35a13e44-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05487a-74f7-11ed-884d-0242ac1c000c
35a13ec6-74f7-11ed-a487-0242ac1c000c,Parroquia Vizcaya,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0548f2-74f7-11ed-884d-0242ac1c000c
35a13f48-74f7-11ed-a487-0242ac1c000c,Parroquia Murcia,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,8c054956-74f7-11ed-884d-0242ac1c000c
35a13fca-74f7-11ed-a487-0242ac1c000c,Parroquia Lugo,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,8c0549ba-74f7-11ed-884d-0242ac1c000c
35a1404c-74f7-11ed-a487-0242ac1c000c,Parroquia Valladolid,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,8c054a1e-74f7-11ed-884d-0242ac1c000c
35a140ce-74f7-11ed-a487-0242ac1c000c,Parroquia Navarra,Inactivo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,8c054a8c-74f7-11ed-884d-0242ac1c000c
35a14146-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,8c054af0-74f7-11ed-884d-0242ac1c000c
35a141c8-74f7-11ed-a487-0242ac1c000c,Parroquia Ceuta,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,8c054b54-74f7-11ed-884d-0242ac1c000c
35a1424a-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,8c054bb8-74f7-11ed-884d-0242ac1c000c
35a142cc-74f7-11ed-a487-0242ac1c000c,Parroquia Toledo,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,8c054c26-74f7-11ed-884d-0242ac1c000c
35a1434e-74f7-11ed-a487-0242ac1c000c,Parroquia Lleida,Inactivo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,8c054c8a-74f7-11ed-884d-0242ac1c000c
35a143da-74f7-11ed-a487-0242ac1c000c,Parroquia León,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,8c054cee-74f7-11ed-884d-0242ac1c000c
35a1445c-74f7-11ed-a487-0242ac1c000c,Parroquia Málaga,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,8c054dc0-74f7-11ed-884d-0242ac1c000c
35a144de-74f7-11ed-a487-0242ac1c000c,Parroquia Teruel,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,8c054e1a-74f7-11ed-884d-0242ac1c000c
35a1456a-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,8c054eb0-74f7-11ed-884d-0242ac1c000c
35a14646-74f7-11ed-a487-0242ac1c000c,Parroquia Córdoba,Activo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,8c054f0a-74f7-11ed-884d-0242ac1c000c
35a146c8-74f7-11ed-a487-0242ac1c000c,Parroquia Ciudad,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,8c054f8c-74f7-11ed-884d-0242ac1c000c
35a14754-74f7-11ed-a487-0242ac1c000c,Parroquia Guadalajara,Activo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,8c054ff0-74f7-11ed-884d-0242ac1c000c
35a147d6-74f7-11ed-a487-0242ac1c000c,Parroquia Sevilla,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,8c05504a-74f7-11ed-884d-0242ac1c000c
35a14862-74f7-11ed-a487-0242ac1c000c,Parroquia Palencia,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,8c0550ae-74f7-11ed-884d-0242ac1c000c
35a148f8-74f7-11ed-a487-0242ac1c000c,Parroquia Alicante,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,8c055108-74f7-11ed-884d-0242ac1c000c
35a1497a-74f7-11ed-a487-0242ac1c000c,Parroquia Segovia,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,8c05516c-74f7-11ed-884d-0242ac1c000c
35a149fc-74f7-11ed-a487-0242ac1c000c,Parroquia Albacete,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,8c0551c6-74f7-11ed-884d-0242ac1c000c
35a15866-74f7-11ed-a487-0242ac1c000c,Parroquia Cádiz,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,8c05522a-74f7-11ed-884d-0242ac1c000c
35a15992-74f7-11ed-a487-0242ac1c000c,Parroquia Baleares,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,8c05528e-74f7-11ed-884d-0242ac1c000c
35a15a32-74f7-11ed-a487-0242ac1c000c,Parroquia Barcelona,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,8c0552e8-74f7-11ed-884d-0242ac1c000c
