VarIdentificadorInstitucionEducativa,VarNombreInstitucionEducativa,VarCorreoInstitucionEducativa,NbrTelefonoInstitucionEducativa,VarDescripcionInstitucionEducativa,VarEstadoInstitucionEducativa,VarTipoInstitucionEducativa
4a1d0590-74f4-11ed-be5f-0242ac1c000c,Instituto Ángel Orozco,ángel.orozco@hotmail.com,905772562,Maxime necessitatibus vitae similique accusantium ratione eaque similique. Iusto animi inventore iusto voluptate sequi quod explicabo.,Inactivo,Rural
4a1d0612-74f4-11ed-be5f-0242ac1c000c,Instituto Azahar Téllez,azahar.téllez@hotmail.com,973812642,Voluptate libero occaecati quae tempora. Autem dignissimos amet nihil unde architecto. Mollitia cum rerum adipisci aliquid.,Activo,Rural
4a1d0694-74f4-11ed-be5f-0242ac1c000c,Universidad Pancho Calvet,pancho.calvet@hotmail.com,909229273,Culpa sunt aliquid ducimus officiis excepturi nostrum ducimus. Ut eius cum sed occaecati beatae excepturi.,Inactivo,Urbano
4a1e6908-74f4-11ed-be5f-0242ac1c000c,Universidad Néstor Arnal,néstor.arnal@hotmail.com,900608720,Alias amet sed reprehenderit ipsum. Assumenda fugit voluptatibus voluptatum. Alias architecto fugit saepe sequi earum rerum.,Inactivo,Rural
4a1e6d9a-74f4-11ed-be5f-0242ac1c000c,Universidad Buenaventura Company,buenaventura.company@hotmail.com,907773324,Minus ducimus totam voluptatibus unde reiciendis. Sequi nobis cupiditate molestiae.,Activo,Rural
4a1e6e76-74f4-11ed-be5f-0242ac1c000c,Instituto Matilde Villaverde,matilde.villaverde@hotmail.com,942927737,Corporis animi vero ipsa voluptatibus error. Minima voluptatum ad cupiditate placeat iste voluptatum.,Inactivo,Urbano
4a1e6f16-74f4-11ed-be5f-0242ac1c000c,Instituto César Tamarit,césar.tamarit@hotmail.com,990182579,Maxime voluptatibus dolor velit quae mollitia. Labore incidunt hic aliquam maxime.,Activo,Urbano
4a1e6f84-74f4-11ed-be5f-0242ac1c000c,Instituto Fátima Hernández,fátima.hernández@hotmail.com,940110258,Officia vero dolor exercitationem. Molestias numquam amet cumque.,Activo,Urbano
4a1e6ffc-74f4-11ed-be5f-0242ac1c000c,Instituto Almudena Huguet,almudena.huguet@hotmail.com,900457085,Consequuntur porro officiis doloremque temporibus. Cupiditate dolorem molestias nam commodi. Tempore asperiores deleniti placeat minus esse repellat.,Inactivo,Rural
4a1e706a-74f4-11ed-be5f-0242ac1c000c,Instituto Verónica Olmedo,verónica.olmedo@hotmail.com,994596396,Possimus asperiores adipisci beatae soluta corporis. Reprehenderit nihil laudantium ducimus similique.,Inactivo,Rural
4a1e70d8-74f4-11ed-be5f-0242ac1c000c,Instituto Donato Gisbert,donato.gisbert@hotmail.com,920773945,Distinctio veniam labore repellat porro labore placeat.,Activo,Urbano
4a1e7146-74f4-11ed-be5f-0242ac1c000c,Universidad Agustín Carrillo,agustín.carrillo@hotmail.com,973359949,Nihil at neque autem consequatur occaecati minima. Beatae laboriosam facilis veritatis facere tempore in. Occaecati cum praesentium maxime.,Inactivo,Rural
4a1e71b4-74f4-11ed-be5f-0242ac1c000c,Universidad Noelia Salinas,noelia.salinas@hotmail.com,960708429,A blanditiis fuga sint doloribus. Minima sed eaque iste nulla odit. Asperiores aut natus perspiciatis.,Inactivo,Rural
4a1e7218-74f4-11ed-be5f-0242ac1c000c,Universidad Rosalía Berenguer,rosalía.berenguer@hotmail.com,903342317,Tenetur eaque in perspiciatis totam rerum repellat nemo. Sit cupiditate reprehenderit excepturi.,Activo,Urbano
4a1e7286-74f4-11ed-be5f-0242ac1c000c,Universidad Ascensión Alcántara,ascensión.alcántara@hotmail.com,962236657,Sed quidem eligendi amet. Explicabo excepturi atque repellendus voluptatem qui.,Activo,Rural
4a1e72f4-74f4-11ed-be5f-0242ac1c000c,Universidad Sabina Muro,sabina.muro@hotmail.com,952795557,Maiores placeat iusto ipsum. Blanditiis error vel fuga. Adipisci quam facere enim natus deserunt architecto. Facilis distinctio ullam doloribus.,Inactivo,Rural
4a1e7362-74f4-11ed-be5f-0242ac1c000c,Universidad Toni Toro,toni.toro@hotmail.com,906458800,Non nihil cupiditate culpa quaerat sequi. Quibusdam odit quam in dignissimos. Praesentium cupiditate soluta dicta.,Activo,Rural
4a1e73c6-74f4-11ed-be5f-0242ac1c000c,Instituto Angelino Ibarra,angelino.ibarra@hotmail.com,911853686,Magni a placeat autem similique.,Inactivo,Rural
4a1e7448-74f4-11ed-be5f-0242ac1c000c,Instituto Marisa Dominguez,marisa.dominguez@hotmail.com,990225203,Assumenda facilis vitae. Beatae velit exercitationem saepe voluptas nulla. Inventore placeat eum molestiae minus. Voluptate dolorum eos atque fuga.,Inactivo,Urbano
4a1e74ac-74f4-11ed-be5f-0242ac1c000c,Universidad Luz Azorin,luz.azorin@hotmail.com,989367609,Aspernatur cum quia quis doloremque. Fugit fugit deleniti laboriosam doloremque. Soluta officiis cupiditate cumque sint temporibus id.,Inactivo,Rural
4a1e7524-74f4-11ed-be5f-0242ac1c000c,Instituto Cesar Grande,cesar.grande@hotmail.com,971790628,Delectus suscipit ea. Iste iure modi dignissimos expedita.,Activo,Urbano
4a1e7592-74f4-11ed-be5f-0242ac1c000c,Universidad Rodrigo Cantón,rodrigo.cantón@hotmail.com,903060739,Magni error exercitationem non. Tempore accusamus quis cupiditate cum velit. Aut earum modi fugiat deserunt numquam.,Inactivo,Rural
4a1e760a-74f4-11ed-be5f-0242ac1c000c,Instituto Cesar Marí,cesar.marí@hotmail.com,944678380,Tenetur minus inventore. Labore non harum qui optio laborum. Blanditiis eius tempora voluptatibus laudantium natus culpa voluptatum. At aut fugit dolore.,Inactivo,Urbano
4a1e7678-74f4-11ed-be5f-0242ac1c000c,Universidad Ileana Serrano,ileana.serrano@hotmail.com,990833418,Neque expedita quas deleniti laboriosam possimus excepturi. Mollitia debitis maiores. Similique quidem molestiae nesciunt dolorum quae. Molestias saepe aliquam deleniti quasi maiores.,Inactivo,Rural
4a1e76f0-74f4-11ed-be5f-0242ac1c000c,Instituto Ciriaco Escobar,ciriaco.escobar@hotmail.com,955640426,Quos illum ab in iure. Voluptates fuga rem atque.,Inactivo,Urbano
4a1e775e-74f4-11ed-be5f-0242ac1c000c,Universidad Oriana Cámara,oriana.cámara@hotmail.com,973225131,Consequuntur deserunt ad doloribus rerum minus officiis. Nobis sint reiciendis cumque distinctio eaque officia.,Inactivo,Rural
4a1e77d6-74f4-11ed-be5f-0242ac1c000c,Instituto Sigfrido Escamilla,sigfrido.escamilla@hotmail.com,920988720,Voluptatum voluptate quibusdam. Libero repellat placeat facere blanditiis velit eius.,Inactivo,Rural
4a1e7844-74f4-11ed-be5f-0242ac1c000c,Instituto Domingo Planas,domingo.planas@hotmail.com,939449029,Qui voluptas aperiam fuga sequi aliquid. Amet voluptatem libero.,Inactivo,Urbano
4a1e78d0-74f4-11ed-be5f-0242ac1c000c,Instituto Jesús Águila,jesús.águila@hotmail.com,937913676,Saepe minus perspiciatis vero quidem. Molestiae animi inventore veniam beatae.,Activo,Rural
4a1e7948-74f4-11ed-be5f-0242ac1c000c,Universidad Malena Céspedes,malena.céspedes@hotmail.com,903969675,Dicta asperiores distinctio laborum quisquam incidunt velit sit.,Activo,Urbano
4a1e79ca-74f4-11ed-be5f-0242ac1c000c,Universidad Santiago Arellano,santiago.arellano@hotmail.com,967798174,Explicabo earum at illo fugit. Distinctio recusandae quod eligendi.,Activo,Rural
4a1e7a92-74f4-11ed-be5f-0242ac1c000c,Universidad Benigno Dominguez,benigno.dominguez@hotmail.com,940297723,Culpa similique ratione eveniet recusandae assumenda. Magnam minus molestiae suscipit cupiditate voluptatem expedita.,Inactivo,Rural
4a1e7b0a-74f4-11ed-be5f-0242ac1c000c,Instituto José Manuel Gutiérrez,josé manuel.gutiérrez@hotmail.com,936970949,Harum facilis inventore quaerat consequatur deserunt nostrum. Explicabo ipsa saepe impedit illum. Ipsam quam eum nobis eligendi.,Inactivo,Rural
4a1e7b82-74f4-11ed-be5f-0242ac1c000c,Universidad Primitivo Ayuso,primitivo.ayuso@hotmail.com,916164822,Accusamus aperiam quis esse. Quidem omnis repudiandae eveniet. Quisquam labore similique quibusdam ullam laborum.,Inactivo,Rural
4a1e7bf0-74f4-11ed-be5f-0242ac1c000c,Universidad Javiera Sebastián,javiera.sebastián@hotmail.com,986840645,Dolores non iste unde. Eos amet enim consequatur delectus labore officiis. Repellat blanditiis officia deleniti odio. Non delectus adipisci aperiam.,Activo,Urbano
4a1e7c68-74f4-11ed-be5f-0242ac1c000c,Instituto Delfina Sobrino,delfina.sobrino@hotmail.com,933455689,Vel dolor ipsum dignissimos est nisi. Quasi consequuntur ex temporibus nesciunt quasi.,Inactivo,Urbano
4a1e7cd6-74f4-11ed-be5f-0242ac1c000c,Universidad Manuelita Cuevas,manuelita.cuevas@hotmail.com,907913129,Incidunt possimus eaque. Aliquam harum assumenda quibusdam. Neque et cumque soluta.,Activo,Rural
4a1e7d44-74f4-11ed-be5f-0242ac1c000c,Instituto Laura López,laura.lópez@hotmail.com,911694297,Repellat ut modi in corporis veritatis. Consequuntur corrupti voluptas eos vel dolore vero mollitia.,Inactivo,Rural
4a1e7db2-74f4-11ed-be5f-0242ac1c000c,Instituto Alexandra Llorens,alexandra.llorens@hotmail.com,956642341,Dignissimos laboriosam harum repellendus atque. Aliquam vitae perferendis labore excepturi. Doloremque aliquid sunt.,Activo,Rural
4a1e7e2a-74f4-11ed-be5f-0242ac1c000c,Universidad Felisa Pedrosa,felisa.pedrosa@hotmail.com,925016752,Ad quam harum alias laboriosam quo. Quos beatae non dolore temporibus.,Inactivo,Urbano
4a1e7e98-74f4-11ed-be5f-0242ac1c000c,Instituto Jose Miguel Pascual,jose miguel.pascual@hotmail.com,946889317,Officia autem voluptate illum tempore est. Minus cupiditate vitae sunt perferendis.,Activo,Urbano
4a1e7efc-74f4-11ed-be5f-0242ac1c000c,Universidad Almudena Carretero,almudena.carretero@hotmail.com,980444739,Ex beatae labore quis odit voluptas. Asperiores dolor quisquam. Necessitatibus nisi beatae laboriosam nam veniam velit. Tempora consequuntur repudiandae sint.,Activo,Rural
4a1e7f74-74f4-11ed-be5f-0242ac1c000c,Universidad Maribel Mínguez,maribel.mínguez@hotmail.com,924174607,Accusantium consectetur molestiae mollitia. Repellat quibusdam odit magni sed minima. Ex aliquam minus.,Activo,Rural
4a1e7fe2-74f4-11ed-be5f-0242ac1c000c,Universidad Juan Bautista Taboada,juan bautista.taboada@hotmail.com,944545327,Provident perspiciatis accusantium laboriosam error harum. Ad tempora vero dolorem cumque repellendus. Ea earum laboriosam vero praesentium.,Inactivo,Urbano
4a1e8046-74f4-11ed-be5f-0242ac1c000c,Instituto Paulina Arana,paulina.arana@hotmail.com,954194006,Veniam incidunt ipsa reiciendis quod perspiciatis minima nisi. Saepe non esse eligendi sequi perspiciatis.,Inactivo,Rural
4a1e80b4-74f4-11ed-be5f-0242ac1c000c,Universidad Maura Echeverría,maura.echeverría@hotmail.com,973301197,Qui maxime quos ducimus maiores.,Inactivo,Rural
4a1e8122-74f4-11ed-be5f-0242ac1c000c,Instituto Jovita Amaya,jovita.amaya@hotmail.com,921769784,Ducimus soluta excepturi sint molestiae nulla pariatur. Totam error quos commodi corporis. Optio error numquam molestiae repellendus voluptatum natus. Voluptate sit excepturi earum numquam.,Inactivo,Urbano
4a1e8190-74f4-11ed-be5f-0242ac1c000c,Universidad Eutropio Gallo,eutropio.gallo@hotmail.com,965066988,Ad minus laboriosam iure tempore. Consequatur unde sapiente quisquam dolore corrupti architecto. Laudantium tenetur id quod enim quos non illum.,Activo,Urbano
4a1e81fe-74f4-11ed-be5f-0242ac1c000c,Instituto Urbano Martínez,urbano.martínez@hotmail.com,917004385,Sint cum labore suscipit mollitia laudantium delectus eligendi. Corporis nobis tenetur ipsum.,Inactivo,Urbano
4a1e826c-74f4-11ed-be5f-0242ac1c000c,Instituto Dolores Ibañez,dolores.ibañez@hotmail.com,969302149,Ad accusamus sed nulla aliquid expedita placeat neque. Corrupti minima assumenda quo quas corporis.,Inactivo,Urbano
4a1e82da-74f4-11ed-be5f-0242ac1c000c,Instituto Valeria Agudo,valeria.agudo@hotmail.com,975189323,Error hic itaque. Quam nostrum sed vitae repudiandae dolorem. Sed esse dolore eius fugiat.,Activo,Rural
4a1e8370-74f4-11ed-be5f-0242ac1c000c,Universidad Jennifer Cabello,jennifer.cabello@hotmail.com,999742163,Qui minus necessitatibus ipsam atque.,Inactivo,Rural
4a1e83de-74f4-11ed-be5f-0242ac1c000c,Universidad Héctor Pareja,héctor.pareja@hotmail.com,971519645,Corporis cumque quas velit in dolorum quidem laboriosam. Unde reiciendis dolores ipsum repudiandae natus minus. Eius dolore amet maxime. Eos aliquid dolorum commodi.,Inactivo,Urbano
4a1e8456-74f4-11ed-be5f-0242ac1c000c,Instituto Nerea Solsona,nerea.solsona@hotmail.com,950167991,Voluptate nihil sapiente eligendi ut dignissimos. Blanditiis fugiat odit tempore. Itaque quia modi praesentium optio eos.,Inactivo,Urbano
4a1e84c4-74f4-11ed-be5f-0242ac1c000c,Instituto Guiomar Jáuregui,guiomar.jáuregui@hotmail.com,940535993,Quidem voluptatibus repudiandae hic facere. Ut provident mollitia numquam dolor aliquid laudantium. Voluptatum dolore id animi.,Activo,Rural
4a1e8532-74f4-11ed-be5f-0242ac1c000c,Instituto Fabio Gimeno,fabio.gimeno@hotmail.com,902266822,Mollitia omnis dignissimos praesentium hic doloremque. Autem error minima sapiente nobis voluptatum consequatur itaque.,Inactivo,Urbano
4a1e85a0-74f4-11ed-be5f-0242ac1c000c,Instituto Florina Polo,florina.polo@hotmail.com,995215375,Magni repellat aliquam quam. Corporis ut neque ipsa.,Activo,Urbano
4a1e860e-74f4-11ed-be5f-0242ac1c000c,Instituto Sabina Roca,sabina.roca@hotmail.com,957419002,Cumque unde itaque assumenda ipsam iure. Assumenda culpa laborum repellendus quasi distinctio itaque.,Inactivo,Urbano
4a1e867c-74f4-11ed-be5f-0242ac1c000c,Universidad Amelia Alcántara,amelia.alcántara@hotmail.com,982545763,Delectus nisi ipsum consectetur molestias consectetur assumenda. Asperiores rerum nemo vitae tenetur reiciendis.,Activo,Rural
4a1e86ea-74f4-11ed-be5f-0242ac1c000c,Instituto Emiliana Borrego,emiliana.borrego@hotmail.com,973509362,Dignissimos nulla hic occaecati veniam rem. Commodi atque autem magnam sit consectetur autem rerum. Sapiente eos quasi vel.,Inactivo,Urbano
4a1e8758-74f4-11ed-be5f-0242ac1c000c,Instituto Urbano Torre,urbano.torre@hotmail.com,915778784,Dolor rem quos aut nostrum. Dolore autem soluta quas harum deserunt. Magnam magni ab qui. Amet a exercitationem minima sit consequuntur saepe.,Inactivo,Urbano
4a1e87bc-74f4-11ed-be5f-0242ac1c000c,Universidad Modesta Sevilla,modesta.sevilla@hotmail.com,932092690,Ipsum quasi rem provident. Ab nihil ut temporibus laboriosam.,Inactivo,Rural
4a1e882a-74f4-11ed-be5f-0242ac1c000c,Instituto Camila Rocha,camila.rocha@hotmail.com,977405099,Sint exercitationem pariatur. Nulla architecto expedita quisquam consequatur.,Activo,Urbano
4a1e8a00-74f4-11ed-be5f-0242ac1c000c,Universidad Eutropio Sáez,eutropio.sáez@hotmail.com,982700426,Voluptatibus temporibus harum dignissimos. Illo explicabo reprehenderit iusto. Libero laboriosam quas. Minus quos quia molestiae quasi temporibus incidunt soluta.,Inactivo,Rural
4a1e8a78-74f4-11ed-be5f-0242ac1c000c,Instituto Emilia Ribas,emilia.ribas@hotmail.com,996740668,Ab fuga nostrum eos. Id fugit illum. Omnis doloremque itaque doloremque deleniti.,Activo,Rural
4a1e8ae6-74f4-11ed-be5f-0242ac1c000c,Instituto Adoración Varela,adoración.varela@hotmail.com,907226871,Molestias porro voluptatem fugit nesciunt neque quos. Voluptatem pariatur delectus rem error vero. Nostrum quam optio voluptas.,Inactivo,Rural
4a1e8b5e-74f4-11ed-be5f-0242ac1c000c,Instituto Yolanda Ramón,yolanda.ramón@hotmail.com,998080410,Ut aperiam aperiam cum assumenda.,Inactivo,Rural
4a1e8bcc-74f4-11ed-be5f-0242ac1c000c,Universidad Vito Oliver,vito.oliver@hotmail.com,909286801,Dolor omnis consectetur accusamus. Deserunt et quas cupiditate necessitatibus ipsa.,Inactivo,Rural
4a1e8c3a-74f4-11ed-be5f-0242ac1c000c,Instituto Omar Company,omar.company@hotmail.com,988671781,Animi voluptas voluptas mollitia assumenda error. Incidunt sapiente modi exercitationem quo.,Activo,Urbano
4a1e8c9e-74f4-11ed-be5f-0242ac1c000c,Universidad Nando Mendizábal,nando.mendizábal@hotmail.com,951328469,Error culpa sequi voluptatibus. Dolorem illo adipisci earum. Illo placeat amet.,Inactivo,Rural
4a1e8d0c-74f4-11ed-be5f-0242ac1c000c,Instituto Clarisa Falcón,clarisa.falcón@hotmail.com,939877056,Pariatur minima accusamus maiores cumque. Molestias nihil praesentium illo animi.,Inactivo,Urbano
4a1e8d7a-74f4-11ed-be5f-0242ac1c000c,Universidad Maximiliano Flores,maximiliano.flores@hotmail.com,970328187,Animi odio inventore voluptas sint. Aut reiciendis sed repellat mollitia sint. Dolorem repudiandae eos dicta id pariatur alias.,Inactivo,Rural
4a1e8f5a-74f4-11ed-be5f-0242ac1c000c,Instituto Pablo Mena,pablo.mena@hotmail.com,948893624,Quo dolor animi libero. Cum adipisci perspiciatis quo nihil asperiores et. Unde necessitatibus modi.,Inactivo,Rural
4a1e8fdc-74f4-11ed-be5f-0242ac1c000c,Universidad Bernabé Gelabert,bernabé.gelabert@hotmail.com,971868735,Cupiditate esse aliquam reprehenderit voluptatem. Sequi ex consequuntur reprehenderit explicabo itaque.,Inactivo,Urbano
4a1e905e-74f4-11ed-be5f-0242ac1c000c,Instituto Loida Gibert,loida.gibert@hotmail.com,997359010,Soluta optio est omnis aperiam. At laudantium vitae incidunt provident quisquam recusandae velit. Ducimus atque aut odio vitae accusamus ea.,Inactivo,Rural
4a1e90d6-74f4-11ed-be5f-0242ac1c000c,Universidad Emilia Saura,emilia.saura@hotmail.com,905827140,Illo eum rem exercitationem itaque. Magnam autem iste placeat repudiandae. Dicta numquam rerum.,Activo,Rural
4a1e9144-74f4-11ed-be5f-0242ac1c000c,Instituto Josefina Canales,josefina.canales@hotmail.com,966916648,At maxime ab asperiores quis. Dolorum possimus voluptatem sint amet error sapiente. Modi fugiat nobis blanditiis necessitatibus tenetur voluptatum.,Inactivo,Rural
4a1e91b2-74f4-11ed-be5f-0242ac1c000c,Universidad María Carmen Figueras,maría carmen.figueras@hotmail.com,968264439,Maiores minus nisi rem laboriosam aperiam. Quibusdam molestias ipsam consequuntur minima.,Inactivo,Rural
4a1e9220-74f4-11ed-be5f-0242ac1c000c,Instituto Rebeca Pina,rebeca.pina@hotmail.com,916082902,Consequatur quasi aspernatur doloribus molestias reprehenderit enim ducimus. Libero voluptatem quaerat officia voluptatibus. Unde inventore provident possimus modi consequuntur voluptas. Doloremque esse rem fuga eos quis.,Activo,Rural
4a1e928e-74f4-11ed-be5f-0242ac1c000c,Universidad Pastor Mateu,pastor.mateu@hotmail.com,991352107,Praesentium cumque itaque. Consectetur tempora assumenda numquam harum eligendi distinctio.,Inactivo,Rural
4a1e92f2-74f4-11ed-be5f-0242ac1c000c,Universidad Plácido Nadal,plácido.nadal@hotmail.com,990670972,Iste quaerat ex quam. Nemo aspernatur recusandae a.,Activo,Rural
4a1e9360-74f4-11ed-be5f-0242ac1c000c,Universidad Crescencia Aragón,crescencia.aragón@hotmail.com,979495721,Adipisci quisquam dolorem. Minus ratione nostrum deserunt. Voluptas esse tenetur consequuntur.,Inactivo,Urbano
4a1e93ce-74f4-11ed-be5f-0242ac1c000c,Instituto Dalila Bustamante,dalila.bustamante@hotmail.com,933745651,Libero deserunt dolore quod. Aliquam maiores ut accusamus explicabo.,Activo,Urbano
4a1e9432-74f4-11ed-be5f-0242ac1c000c,Universidad Iris Busquets,iris.busquets@hotmail.com,928861132,Quas eius eos corrupti tenetur autem fuga. Eos illo ad. Amet dolorem eligendi error.,Activo,Rural
4a1e94a0-74f4-11ed-be5f-0242ac1c000c,Instituto Amor Zamora,amor.zamora@hotmail.com,960244685,Aliquid corrupti amet debitis optio quos. Facere libero repellat numquam in alias dolorem similique.,Inactivo,Rural
4a1e950e-74f4-11ed-be5f-0242ac1c000c,Universidad Fernando Anaya,fernando.anaya@hotmail.com,984618350,Autem at fugit perferendis. Sed neque ut tempora earum alias.,Inactivo,Rural
4a1e9586-74f4-11ed-be5f-0242ac1c000c,Instituto Benigna Anguita,benigna.anguita@hotmail.com,901672376,Ullam asperiores culpa quam soluta consectetur quas. Omnis sunt beatae.,Inactivo,Rural
4a1e95ea-74f4-11ed-be5f-0242ac1c000c,Universidad Máxima Ferrández,máxima.ferrández@hotmail.com,934674054,Molestiae deserunt reprehenderit minus. Minus nobis quasi alias illum.,Activo,Rural
4a1e9658-74f4-11ed-be5f-0242ac1c000c,Instituto Aitana Pozo,aitana.pozo@hotmail.com,969038582,Ducimus reiciendis eos vitae aperiam. Blanditiis odit odio veniam consequuntur ducimus. Hic ratione quibusdam libero doloremque inventore.,Activo,Rural
