VarIdentificadorParametros,VarAccionAfirSocioecoParametros,VarAccionAfirTerriParametros,VarAccionAfirRuralParametros,VarAccionAfirVulneraParametros,VarAccionAfirPueblosNacionParametros,VarCuposOfertaCarParametros,DtCuposOfertaCarParametros,VarNotaReferCarParametros
0ab292dc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,15,29/8/2022,931
0ab29372-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Falso,12,8/6/2022,918
0ab29408-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,23,3/7/2022,730
0ab29494-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Falso,8,20/9/2022,925
0ab29520-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,42,25/5/2022,735
0ab2958e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,32,20/9/2022,890
0ab29624-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,25,4/11/2022,817
0ab296c4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,14,2/6/2022,981
0ab29750-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,25,12/8/2022,965
0ab297dc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Verdadero,11,13/10/2022,769
0ab298a4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,7,1/6/2022,933
0ab29926-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,6,24/9/2022,814
0ab299c6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,47,4/9/2022,711
0ab29a5c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,22,30/6/2022,719
0ab29ae8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,3,27/9/2022,877
0ab29b74-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,18,23/11/2022,756
0ab29c00-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,34,31/10/2022,754
0ab29c78-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Falso,1,10/5/2022,855
0ab29d0e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Verdadero,18,15/6/2022,989
0ab29da4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,11,4/10/2022,957
0ab29e30-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,42,25/7/2022,862
0ab29ebc-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,17,5/5/2022,963
0ab29f48-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,16,15/7/2022,998
0ab29fe8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,28,12/9/2022,891
0ab2a07e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,46,2/6/2022,866
0ab2a182-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,5,16/9/2022,756
0ab2a222-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Verdadero,40,28/11/2022,855
0ab2a2ae-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,5,Falso,41,21/8/2022,726
0ab2a33a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,3,14/5/2022,973
0ab2a3c6-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Verdadero,9,29/9/2022,971
0ab2a45c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,1,28/11/2022,891
0ab2a4e8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,31,16/8/2022,984
0ab2a574-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,22,13/5/2022,802
0ab2a5f6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,42,1/10/2022,791
0ab2a66e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,36,1/10/2022,930
0ab2a704-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,2,15/6/2022,869
0ab2a79a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Falso,20,6/10/2022,930
0ab2a826-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,4,Verdadero,21,26/9/2022,794
0ab2a8b2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,18,25/10/2022,735
0ab2a93e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,45,24/8/2022,950
0ab2a9ac-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,17,2/6/2022,804
0ab2aa42-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,17,13/8/2022,939
0ab2aad8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,32,19/10/2022,716
0ab2ab64-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,40,11/9/2022,797
0ab2abf0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,24,24/11/2022,724
0ab2ac7c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,40,23/8/2022,944
0ab2ad6c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,15,16/11/2022,841
0ab2ae20-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,44,5/7/2022,795
0ab2aee8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,17,12/7/2022,825
0ab2af7e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,4,Falso,34,2/5/2022,834
0ab2b00a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,1,2/9/2022,780
0ab2b0b4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,35,4/9/2022,743
0ab2b14a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,40,3/9/2022,961
0ab2b1ea-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,48,28/10/2022,978
0ab2b28a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,15,31/10/2022,924
0ab2b320-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,6,5/5/2022,713
0ab2b3b6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,15,13/8/2022,914
0ab2b44c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,43,29/10/2022,730
0ab2b4ec-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Falso,34,27/10/2022,786
0ab2b596-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,19,15/7/2022,810
0ab2b636-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,23,5/11/2022,848
0ab2b6cc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,35,2/11/2022,726
0ab2b76c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,1,6/5/2022,757
0ab2b802-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Falso,11,25/6/2022,789
0ab2b898-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,32,21/10/2022,936
0ab2b938-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Verdadero,25,18/5/2022,916
0ab2b9e2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Verdadero,48,18/8/2022,742
0ab2ba78-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,17,25/6/2022,903
0ab2bb18-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Verdadero,15,7/10/2022,883
0ab2bbb8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,13,12/9/2022,987
0ab2bc6c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,11,11/10/2022,710
0ab2bd84-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,4,18/7/2022,894
0ab2be1a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,32,1/8/2022,986
0ab2beb0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,39,3/10/2022,858
0ab2bf46-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,6,24/9/2022,778
0ab2c022-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,35,23/8/2022,725
0ab2c0b8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,18,13/6/2022,886
0ab2c14e-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,37,11/11/2022,802
0ab2c1e4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,28,28/11/2022,756
0ab2c270-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Falso,21,11/11/2022,880
0ab2c2fc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Verdadero,33,22/6/2022,858
0ab2c392-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,33,2/5/2022,941
0ab2c428-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,14,1/8/2022,868
0ab2c4be-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,13,12/6/2022,761
0ab2c554-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,1,5/5/2022,998
0ab2c5e0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,26,8/6/2022,889
0ab2c694-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,18,21/11/2022,948
0ab2c748-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,31,1/8/2022,870
0ab2cb58-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,17,18/7/2022,968
0ab2cc2a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,36,29/5/2022,841
0ab2ccca-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,10,10/10/2022,991
0ab2cd60-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Verdadero,17,24/7/2022,898
0ab2cdf6-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Falso,37,24/7/2022,722
0ab2ce82-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Falso,44,19/7/2022,946
0ab2cf0e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,0,Verdadero,27,3/10/2022,751
0ab2cfa4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,39,14/5/2022,995
0ab2d03a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,7,16/10/2022,947
0ab2d0d0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,34,10/10/2022,785
0ab2d166-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,3,Falso,45,5/5/2022,700
0ab2d1f2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,15,15/9/2022,964
0ab2d288-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,0,Falso,6,17/7/2022,953
0ab2d314-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,40,13/10/2022,724
0ab2d3aa-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,2,Verdadero,28,13/5/2022,965
0ab2d440-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,4,Verdadero,49,24/9/2022,825
0ab2d4cc-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,6,21/8/2022,859
0ab2d562-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,3,Verdadero,24,1/11/2022,922
0ab2d5f8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,27,14/10/2022,759
0ab2d68e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,25,4/5/2022,921
0ab2d71a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,25,20/7/2022,994
0ab2d7b0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,25,26/10/2022,814
0ab2d83c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,15,25/10/2022,990
0ab2d8d2-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Falso,0,1/7/2022,701
0ab2d968-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,9,1/8/2022,764
0ab2d9f4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Verdadero,43,28/5/2022,826
0ab2da8a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,2,Verdadero,43,3/6/2022,767
0ab2db16-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,27,6/8/2022,867
0ab2dba2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,6,Verdadero,33,23/11/2022,822
0ab2dc6a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Verdadero,2,26/6/2022,818
0ab2dd00-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,4,20/8/2022,922
0ab2ddbe-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Falso,15,5/9/2022,855
0ab2de54-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,15,14/7/2022,875
0ab2dee0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,22,26/8/2022,917
0ab2df6c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,34,17/6/2022,977
0ab2e002-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,12,27/5/2022,720
0ab2e098-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Falso,9,24/8/2022,835
0ab2e124-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,4,1/8/2022,986
0ab2e1ba-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,41,16/10/2022,903
0ab2e250-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,27,14/11/2022,708
0ab2e2dc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,19,12/11/2022,976
0ab2e372-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Verdadero,2,16/8/2022,990
0ab2e3fe-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,6,8/7/2022,797
0ab2e48a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,33,15/7/2022,744
0ab2e548-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,17,4/7/2022,770
0ab2e5de-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,17,29/6/2022,994
0ab2e674-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,5,Verdadero,25,27/10/2022,860
0ab2e7b4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,3,Falso,5,16/11/2022,918
0ab2e84a-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,0,Verdadero,13,23/10/2022,816
0ab2e98a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,42,24/6/2022,885
0ab2ea2a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,32,3/7/2022,994
0ab2eac0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Falso,34,19/8/2022,717
0ab2eb60-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,20,24/11/2022,745
0ab2ebf6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Falso,8,10/11/2022,723
0ab2ec96-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,1,Verdadero,27,1/7/2022,850
0ab2ed2c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,43,29/10/2022,989
0ab2edcc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,0,30/10/2022,978
0ab2ee62-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,47,22/5/2022,878
0ab2ef02-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Falso,11,6/8/2022,725
0ab2f006-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,25,15/6/2022,818
0ab2f0b0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,28,13/9/2022,862
0ab2f1b4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,5,Falso,20,18/7/2022,972
0ab2f254-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Falso,49,28/9/2022,789
0ab2f2f4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Falso,12,9/10/2022,835
0ab2f394-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Falso,0,9/6/2022,899
0ab2f42a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,39,6/8/2022,993
0ab2f4c0-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Verdadero,42,4/8/2022,750
0ab2f560-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,10,25/9/2022,777
0ab2f5f6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,48,14/7/2022,888
0ab2f68c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,4,Verdadero,5,1/5/2022,931
0ab2f736-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,9,9/11/2022,778
0ab2f7d6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,3,Verdadero,13,13/5/2022,790
0ab2f86c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,15,17/9/2022,761
0ab2f90c-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Falso,31,9/10/2022,791
0ab2f9a2-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,6,Verdadero,37,12/10/2022,800
0ab2fa38-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,5,16/10/2022,919
0ab2fad8-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,48,25/11/2022,846
0ab2fb78-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,1,Verdadero,38,28/10/2022,999
0ab2fc0e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,44,23/10/2022,994
0ab2fca4-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,3,Verdadero,33,11/7/2022,741
0ab2fd44-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,37,11/5/2022,830
0ab2fde4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,6,Verdadero,37,6/8/2022,772
0ab2fe7a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,27,6/5/2022,768
0ab2ff7e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Verdadero,17,12/5/2022,845
0ab30046-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,4,Falso,46,29/6/2022,890
0ab300dc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Falso,3,7/11/2022,863
0ab3019a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,2,Verdadero,24,9/9/2022,920
0ab30230-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,2,Verdadero,47,12/9/2022,902
0ab302bc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,0,Verdadero,44,23/10/2022,796
0ab30352-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,1,Verdadero,48,6/6/2022,873
0ab303de-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Falso,22,6/8/2022,791
0ab30474-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Falso,3,29/10/2022,798
0ab3050a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,7,5/10/2022,812
0ab30596-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,28,25/11/2022,721
0ab3062c-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,3,Falso,16,12/11/2022,723
0ab306b8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,6,Falso,3,21/9/2022,921
0ab3074e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,47,14/10/2022,775
0ab307e4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,4,Falso,11,29/6/2022,893
0ab30870-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Verdadero,14,5/9/2022,870
0ab308fc-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,1,Verdadero,17,16/7/2022,711
0ab30992-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,1,Verdadero,5,16/11/2022,814
0ab30a28-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,1,Falso,2,13/8/2022,735
0ab30abe-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Verdadero,47,3/5/2022,806
0ab30b54-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,12,9/7/2022,835
0ab30be0-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,6,Verdadero,26,10/9/2022,764
0ab30c76-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,0,Falso,20,29/9/2022,780
0ab30d02-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Falso,44,22/8/2022,722
0ab30dfc-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Falso,48,19/9/2022,770
0ab30ea6-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,8,24/11/2022,840
0ab30f3c-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,2,Falso,17,14/9/2022,949
0ab30fc8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,34,14/5/2022,982
0ab3105e-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,5,Falso,42,27/11/2022,875
0ab310f4-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,33,13/5/2022,915
0ab3118a-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,2,Verdadero,12,27/10/2022,972
0ab31220-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Falso,1,Verdadero,40,15/8/2022,757
0ab312ac-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,6,Verdadero,31,26/7/2022,764
0ab31342-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Falso,39,2/6/2022,802
0ab313d8-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Falso,31,11/11/2022,758
0ab31464-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,0,Verdadero,41,12/6/2022,769
0ab314f0-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,2,Falso,39,5/11/2022,802
0ab31586-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,0,Verdadero,24,12/5/2022,772
0ab316a8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,5,Verdadero,28,24/6/2022,939
0ab31748-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Verdadero,3,Verdadero,36,1/8/2022,722
0ab317d4-74f7-11ed-86c4-0242ac1c000c,Verdadero,Falso,Falso,5,Falso,34,16/10/2022,882
0ab31892-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,1,Falso,25,9/10/2022,907
0ab31928-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,6,Falso,18,12/10/2022,916
0ab319c8-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Falso,37,14/10/2022,963
0ab31a54-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Falso,44,10/9/2022,996
0ab31b12-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Verdadero,0,Verdadero,47,21/8/2022,970
0ab31b9e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Falso,5,Verdadero,43,8/5/2022,874
0ab31c2a-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,4,Verdadero,40,17/7/2022,840
0ab31cac-74f7-11ed-86c4-0242ac1c000c,Falso,Falso,Verdadero,3,Falso,10,14/6/2022,839
0ab31d38-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,5,Falso,0,22/7/2022,959
0ab31dba-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,4,Verdadero,40,5/10/2022,936
0ab31e14-74f7-11ed-86c4-0242ac1c000c,Falso,Verdadero,Falso,6,Verdadero,38,5/9/2022,903
0ab31e6e-74f7-11ed-86c4-0242ac1c000c,Verdadero,Verdadero,Verdadero,2,Verdadero,31,30/6/2022,727
