VarIdentificadorSedes,VarNombreSedes,VarDescripcionSedes,NbrTelefonoSedes,VarEstadoSedes,VarIdentificadorProvincia,VarIdentificadorParroquia,VarIdentificadorCanton,VarIdentificadorInstitucionEducativa
ff18ede0-99c7-11ed-83a5-0242ac1c000c,LIMONCOCHA,Eum reiciendis porro maiores corrupti. Eos similique laborum incidunt. Tempore veritatis a eius quo perferendis. Magnam quibusdam error tenetur aut iusto.,990246390,Inactivo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359fa480-74f7-11ed-a487-0242ac1c000c,8c051ed6-74f7-11ed-884d-0242ac1c000c,4a1a5c1e-74f4-11ed-be5f-0242ac1c000c
ff18ee76-99c7-11ed-83a5-0242ac1c000c,SUCUMBIOS,Temporibus expedita quae doloribus cupiditate. Ducimus nesciunt incidunt omnis rerum temporibus ex. Illo culpa earum tempore pariatur accusamus modi fuga.,942649235,Activo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359fa534-74f7-11ed-a487-0242ac1c000c,8c051f3a-74f7-11ed-884d-0242ac1c000c,4a1a5cfa-74f4-11ed-be5f-0242ac1c000c
ff18ef16-99c7-11ed-83a5-0242ac1c000c,CAÑAR,Esse esse quisquam pariatur reprehenderit. Cumque error error blanditiis.,972150283,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359fa5ca-74f7-11ed-a487-0242ac1c000c,8c051f94-74f7-11ed-884d-0242ac1c000c,4a1a5d9a-74f4-11ed-be5f-0242ac1c000c
ff18efb6-99c7-11ed-83a5-0242ac1c000c,SEDE - GUAYAQUIL,Nostrum odio illum velit nisi corporis. Odio consequatur cupiditate ipsam. Quam quo at at facilis.,999417846,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359fa66a-74f7-11ed-a487-0242ac1c000c,8c051ff8-74f7-11ed-884d-0242ac1c000c,4a1a5e30-74f4-11ed-be5f-0242ac1c000c
ff18f042-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LATACUNGA,Eum nesciunt non mollitia laborum aperiam. Et explicabo ratione enim accusamus nesciunt nostrum.,998712633,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359fa700-74f7-11ed-a487-0242ac1c000c,8c052052-74f7-11ed-884d-0242ac1c000c,4a1a5ebc-74f4-11ed-be5f-0242ac1c000c
ff18f0ce-99c7-11ed-83a5-0242ac1c000c,LOJA,Nulla quos consequatur consequuntur fugit.,986045659,Inactivo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359fa796-74f7-11ed-a487-0242ac1c000c,8c0520b6-74f7-11ed-884d-0242ac1c000c,4a1a5f48-74f4-11ed-be5f-0242ac1c000c
ff18f150-99c7-11ed-83a5-0242ac1c000c,SANTO DOMINGO DE LOS TSACHILAS,Rerum ad illo a mollitia ducimus eos. Voluptatem eius nam nihil consequatur ipsa debitis occaecati. Architecto placeat laudantium in nihil.,956658295,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359fa836-74f7-11ed-a487-0242ac1c000c,8c05211a-74f7-11ed-884d-0242ac1c000c,4a1a5fde-74f4-11ed-be5f-0242ac1c000c
ff18f1e6-99c7-11ed-83a5-0242ac1c000c,ESMERALDAS MATRIZ,Maiores iusto earum alias. Adipisci in ducimus.,974948556,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359fa98a-74f7-11ed-a487-0242ac1c000c,8c05217e-74f7-11ed-884d-0242ac1c000c,4a1a6074-74f4-11ed-be5f-0242ac1c000c
ff18f272-99c7-11ed-83a5-0242ac1c000c,MATRIZ - BABAHOYO,Eius quisquam architecto quaerat fugiat. Minima aperiam libero suscipit omnis amet.,907778123,Inactivo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359faa34-74f7-11ed-a487-0242ac1c000c,8c0521e2-74f7-11ed-884d-0242ac1c000c,4a1a65a6-74f4-11ed-be5f-0242ac1c000c
ff18f2fe-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SAN MIGUEL DE URCUQUI,Eius id quis. Recusandae voluptatibus quia.,925685184,Activo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359faaca-74f7-11ed-a487-0242ac1c000c,8c052246-74f7-11ed-884d-0242ac1c000c,4a1a6678-74f4-11ed-be5f-0242ac1c000c
ff18f38a-99c7-11ed-83a5-0242ac1c000c,SEDE - SANTO DOMINGO,Amet qui rerum. Natus sequi quo. Cumque doloremque labore.,948342792,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359fab6a-74f7-11ed-a487-0242ac1c000c,8c0522aa-74f7-11ed-884d-0242ac1c000c,4a1a6722-74f4-11ed-be5f-0242ac1c000c
ff18f416-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SANTO DOMINGO DE LOS TSACHILAS,Autem quod nam quo. Officia laboriosam nulla est. Non est laborum aperiam cum. Eveniet ut totam.,956253159,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359fac64-74f7-11ed-a487-0242ac1c000c,8c05230e-74f7-11ed-884d-0242ac1c000c,4a1a67ae-74f4-11ed-be5f-0242ac1c000c
ff18f4a2-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MONTALVO,Asperiores consequatur suscipit minus itaque. Deserunt nam praesentium suscipit.,914859751,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359fad04-74f7-11ed-a487-0242ac1c000c,8c052372-74f7-11ed-884d-0242ac1c000c,4a1a683a-74f4-11ed-be5f-0242ac1c000c
ff18f52e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - EL ANGEL,Suscipit laudantium rem alias veniam labore. Beatae tempore fugit repellendus eveniet.,930748993,Inactivo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359fada4-74f7-11ed-a487-0242ac1c000c,8c0523d6-74f7-11ed-884d-0242ac1c000c,4a1a68c6-74f4-11ed-be5f-0242ac1c000c
ff18f5ba-99c7-11ed-83a5-0242ac1c000c,Sede CAÑAR,Earum nesciunt numquam architecto quisquam quisquam labore. Fugiat vitae ipsum dicta. Qui incidunt perferendis at.,918084760,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359fae44-74f7-11ed-a487-0242ac1c000c,8c052430-74f7-11ed-884d-0242ac1c000c,4a1a6952-74f4-11ed-be5f-0242ac1c000c
ff18f650-99c7-11ed-83a5-0242ac1c000c,CENTRO DE APOYO - GUAYAQUIL,Deleniti voluptatibus laborum ipsa architecto. Qui quibusdam quo distinctio. Ex maiores voluptas deserunt. Hic ab aspernatur dolores nisi quod provident.,967943067,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359faee4-74f7-11ed-a487-0242ac1c000c,8c052494-74f7-11ed-884d-0242ac1c000c,4a1a69e8-74f4-11ed-be5f-0242ac1c000c
ff18f6d2-99c7-11ed-83a5-0242ac1c000c,BABAHOYO,Id facere quos veritatis qui error cum nisi.,923662874,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359faf7a-74f7-11ed-a487-0242ac1c000c,8c0524f8-74f7-11ed-884d-0242ac1c000c,4a1a6a74-74f4-11ed-be5f-0242ac1c000c
ff18f75e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - BAÑOS,Facere illum laboriosam sequi ullam earum facilis. Culpa beatae inventore tempora quibusdam autem iste aspernatur. Atque ullam doloribus suscipit tempore illo. Officia est ab rerum consequuntur ratione necessitatibus.,901772142,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359fb01a-74f7-11ed-a487-0242ac1c000c,8c05255c-74f7-11ed-884d-0242ac1c000c,4a1a6b00-74f4-11ed-be5f-0242ac1c000c
ff18f7d6-99c7-11ed-83a5-0242ac1c000c,PATATE,Sint atque facere quasi sed minima tenetur. Amet quisquam sed numquam molestiae fugiat laudantium.,993668951,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359fb0ba-74f7-11ed-a487-0242ac1c000c,8c0525c0-74f7-11ed-884d-0242ac1c000c,4a1a6b82-74f4-11ed-be5f-0242ac1c000c
ff18f858-99c7-11ed-83a5-0242ac1c000c,GUAYAQUIL,Ab quaerat laborum laborum omnis. Dolore impedit consequatur a.,988857219,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,359fb150-74f7-11ed-a487-0242ac1c000c,8c05261a-74f7-11ed-884d-0242ac1c000c,4a1a6bfa-74f4-11ed-be5f-0242ac1c000c
ff18f8da-99c7-11ed-83a5-0242ac1c000c,MATRIZ - AMBATO,Assumenda omnis doloremque explicabo debitis harum. Itaque sapiente perspiciatis ipsam quam laudantium.,959412290,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359fb1f0-74f7-11ed-a487-0242ac1c000c,8c05267e-74f7-11ed-884d-0242ac1c000c,4a1a6c68-74f4-11ed-be5f-0242ac1c000c
ff18f95c-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LOJA,Hic fugit sapiente labore pariatur maxime. Ex dolorem nihil voluptates.,918572142,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359fb290-74f7-11ed-a487-0242ac1c000c,8c0526e2-74f7-11ed-884d-0242ac1c000c,4a1a6cd6-74f4-11ed-be5f-0242ac1c000c
ff18f9d4-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SANTO DOMINGO DE LOS COLORADOS.,Ratione iure debitis iusto natus perferendis.,916587680,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359fb330-74f7-11ed-a487-0242ac1c000c,8c05278c-74f7-11ed-884d-0242ac1c000c,4a1a6d3a-74f4-11ed-be5f-0242ac1c000c
ff18fb32-99c7-11ed-83a5-0242ac1c000c,CALVAS,Ratione quos dolorum inventore commodi voluptas expedita optio. Sunt pariatur quia ullam aperiam molestiae. Aspernatur est possimus placeat.,955876488,Activo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359fb3d0-74f7-11ed-a487-0242ac1c000c,8c0527f0-74f7-11ed-884d-0242ac1c000c,4a1a6da8-74f4-11ed-be5f-0242ac1c000c
ff18fbb4-99c7-11ed-83a5-0242ac1c000c,RIOBAMBA,Soluta cum laborum exercitationem sit vitae eveniet. Consectetur pariatur mollitia.,995175759,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359fb466-74f7-11ed-a487-0242ac1c000c,8c052854-74f7-11ed-884d-0242ac1c000c,4a1a6e16-74f4-11ed-be5f-0242ac1c000c
ff18fc2c-99c7-11ed-83a5-0242ac1c000c,(LOS RIOS-QUEVEDO-QUEVEDO,Sequi placeat esse maiores. Numquam quis fugit numquam quisquam.,968708664,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359fb506-74f7-11ed-a487-0242ac1c000c,8c0528b8-74f7-11ed-884d-0242ac1c000c,4a1a6e84-74f4-11ed-be5f-0242ac1c000c
ff18fcae-99c7-11ed-83a5-0242ac1c000c,IBARRA,Tempore quibusdam deleniti dicta officiis. Repellendus laudantium nemo voluptate distinctio labore laboriosam.,965978852,Activo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359fb5ba-74f7-11ed-a487-0242ac1c000c,8c052926-74f7-11ed-884d-0242ac1c000c,4a1a7014-74f4-11ed-be5f-0242ac1c000c
ff18fd26-99c7-11ed-83a5-0242ac1c000c,COTACACHI,Nemo debitis praesentium laboriosam quaerat.,951865306,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359fb65a-74f7-11ed-a487-0242ac1c000c,8c052980-74f7-11ed-884d-0242ac1c000c,4a1a70c8-74f4-11ed-be5f-0242ac1c000c
ff18fd9e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - NUEVA LOJA,Nobis consectetur repudiandae. Molestias harum optio excepturi voluptates fuga eveniet.,940286757,Activo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359fb6f0-74f7-11ed-a487-0242ac1c000c,8c0529ee-74f7-11ed-884d-0242ac1c000c,4a1a7140-74f4-11ed-be5f-0242ac1c000c
ff18fe16-99c7-11ed-83a5-0242ac1c000c,MATRIZ - IBARRA,Delectus voluptate aspernatur accusantium. Enim iste corrupti harum suscipit expedita maiores perferendis.,975890581,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359fb790-74f7-11ed-a487-0242ac1c000c,8c052a48-74f7-11ed-884d-0242ac1c000c,4a1a71ae-74f4-11ed-be5f-0242ac1c000c
ff18fe8e-99c7-11ed-83a5-0242ac1c000c,SEDE - QUITO,Perspiciatis cumque nisi. Consequatur vel quidem accusamus quibusdam facere. Culpa dignissimos nihil aliquid praesentium.,951685673,Inactivo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359fb830-74f7-11ed-a487-0242ac1c000c,8c052aac-74f7-11ed-884d-0242ac1c000c,4a1a721c-74f4-11ed-be5f-0242ac1c000c
ff18ff06-99c7-11ed-83a5-0242ac1c000c,SANTO DOMINGO,Architecto quidem id tempora. Consectetur cupiditate repudiandae consequuntur sed deleniti.,947959074,Activo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359fb8d0-74f7-11ed-a487-0242ac1c000c,8c052b10-74f7-11ed-884d-0242ac1c000c,4a1a728a-74f4-11ed-be5f-0242ac1c000c
ff18ff7e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MACHALA,Ut alias repellat cupiditate quos inventore vero adipisci. Consequuntur reprehenderit distinctio unde fugiat quis. Consequatur asperiores rerum nesciunt.,931679279,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359fb966-74f7-11ed-a487-0242ac1c000c,8c052b9c-74f7-11ed-884d-0242ac1c000c,4a1a72f8-74f4-11ed-be5f-0242ac1c000c
ff18fff6-99c7-11ed-83a5-0242ac1c000c,ESMERALDAS,Dolore voluptatem accusantium. Quidem exercitationem debitis ipsa magni. Iusto deserunt quisquam et velit voluptatum.,957033216,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359fba06-74f7-11ed-a487-0242ac1c000c,8c052c00-74f7-11ed-884d-0242ac1c000c,4a1a735c-74f4-11ed-be5f-0242ac1c000c
ff190078-99c7-11ed-83a5-0242ac1c000c,LA TRONCAL,Laudantium explicabo beatae corporis voluptatum minima. Impedit nulla rem nisi nisi. Molestias aperiam magni officia ea dolorem.,957742111,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359fbaa6-74f7-11ed-a487-0242ac1c000c,8c052c5a-74f7-11ed-884d-0242ac1c000c,4a1a73ca-74f4-11ed-be5f-0242ac1c000c
ff1900f0-99c7-11ed-83a5-0242ac1c000c,SEDE - AMBATO,Aliquid sed sequi autem repellat. Quisquam repellat magnam repudiandae harum aliquid. Sunt eum beatae cum eos. Amet aliquid perferendis.,908922972,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359fbb50-74f7-11ed-a487-0242ac1c000c,8c052cbe-74f7-11ed-884d-0242ac1c000c,4a1a742e-74f4-11ed-be5f-0242ac1c000c
ff19017c-99c7-11ed-83a5-0242ac1c000c,PUYO,Ducimus praesentium quia quas commodi laudantium. Itaque fuga debitis odio illum facere dolorem.,977556474,Activo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359fbbf0-74f7-11ed-a487-0242ac1c000c,8c052d18-74f7-11ed-884d-0242ac1c000c,4a1a74a6-74f4-11ed-be5f-0242ac1c000c
ff1901fe-99c7-11ed-83a5-0242ac1c000c,GUARANDA,Non dolores nisi amet suscipit. Libero repellat molestias doloribus repellat. Quisquam sed nihil nemo minima.,926348381,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359fbc86-74f7-11ed-a487-0242ac1c000c,8c052d7c-74f7-11ed-884d-0242ac1c000c,4a1a751e-74f4-11ed-be5f-0242ac1c000c
ff190280-99c7-11ed-83a5-0242ac1c000c,PUERTO QUITO,Incidunt consequuntur molestias officiis. Facilis veniam voluptas placeat sint.,983387177,Inactivo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359fbd26-74f7-11ed-a487-0242ac1c000c,8c052de0-74f7-11ed-884d-0242ac1c000c,4a1a758c-74f4-11ed-be5f-0242ac1c000c
ff190302-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PUERTO QUITO,Omnis debitis eius deleniti aliquid ipsa autem. Debitis consequatur quibusdam nihil voluptate placeat.,965693142,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359fbdbc-74f7-11ed-a487-0242ac1c000c,8c052e3a-74f7-11ed-884d-0242ac1c000c,4a1a75fa-74f4-11ed-be5f-0242ac1c000c
ff19037a-99c7-11ed-83a5-0242ac1c000c,HUAQUILLAS,Perferendis veniam pariatur nobis quam placeat id sit. Minima similique eveniet. Quod cum repellendus ducimus hic delectus.,972110961,Activo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359fbe5c-74f7-11ed-a487-0242ac1c000c,8c052e9e-74f7-11ed-884d-0242ac1c000c,4a1a7686-74f4-11ed-be5f-0242ac1c000c
ff1903fc-99c7-11ed-83a5-0242ac1c000c,BIBLIAN,Velit voluptatibus facilis sapiente. Temporibus accusamus odit perspiciatis.,944814578,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359fbf06-74f7-11ed-a487-0242ac1c000c,8c052ef8-74f7-11ed-884d-0242ac1c000c,4a1a76f4-74f4-11ed-be5f-0242ac1c000c
ff190488-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PASAJE,Cum fuga nihil occaecati autem. Quam nihil aspernatur sapiente esse fugiat odio. Earum optio nihil ipsa.,978197019,Inactivo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359fbfa6-74f7-11ed-a487-0242ac1c000c,8c052f5c-74f7-11ed-884d-0242ac1c000c,4a1a7762-74f4-11ed-be5f-0242ac1c000c
ff1904f6-99c7-11ed-83a5-0242ac1c000c,MATRIZ - DAULE,Libero error optio asperiores. Iure possimus eius assumenda quod alias.,908573382,Activo,5d69face-74f7-11ed-8d69-0242ac1c000c,359fc046-74f7-11ed-a487-0242ac1c000c,8c052fc0-74f7-11ed-884d-0242ac1c000c,4a1a77d0-74f4-11ed-be5f-0242ac1c000c
ff19056e-99c7-11ed-83a5-0242ac1c000c,MATRIZ - AZOGUES,Dicta fugiat similique hic nisi. Molestias velit sed rem. Expedita voluptate omnis quidem nemo consectetur dolorum.,982862871,Inactivo,5d69fb5a-74f7-11ed-8d69-0242ac1c000c,359fc0e6-74f7-11ed-a487-0242ac1c000c,8c053024-74f7-11ed-884d-0242ac1c000c,4a1a783e-74f4-11ed-be5f-0242ac1c000c
ff1905dc-99c7-11ed-83a5-0242ac1c000c,SEDE - RIOBAMBA,Voluptas culpa tempora iste corporis. Dolores eum architecto magni animi aut.,949880578,Activo,5d69fbe6-74f7-11ed-8d69-0242ac1c000c,359fc186-74f7-11ed-a487-0242ac1c000c,8c05307e-74f7-11ed-884d-0242ac1c000c,4a1a78b6-74f4-11ed-be5f-0242ac1c000c
ff190654-99c7-11ed-83a5-0242ac1c000c,LA MANA,Recusandae eaque maiores perferendis dolor. Libero asperiores corrupti rerum amet.,941267924,Inactivo,5d69fc72-74f7-11ed-8d69-0242ac1c000c,359fc226-74f7-11ed-a487-0242ac1c000c,8c0530e2-74f7-11ed-884d-0242ac1c000c,4a1a7924-74f4-11ed-be5f-0242ac1c000c
ff1906d6-99c7-11ed-83a5-0242ac1c000c,MATRIZ - Sede QUITO,Deleniti unde consectetur eius quia. Laboriosam earum repellendus ratione porro saepe nesciunt. Similique aperiam nemo amet similique aliquid.,907494915,Inactivo,5d69fcfe-74f7-11ed-8d69-0242ac1c000c,359fc2bc-74f7-11ed-a487-0242ac1c000c,8c05313c-74f7-11ed-884d-0242ac1c000c,4a1a7992-74f4-11ed-be5f-0242ac1c000c
ff190776-99c7-11ed-83a5-0242ac1c000c,MATRIZ - LIMON INDANZA,Quae quis eum quas temporibus amet nesciunt. Aspernatur quod tenetur voluptatum sed ratione non nobis. Beatae dignissimos corporis eligendi aspernatur sint alias.,959901866,Activo,5d69fde4-74f7-11ed-8d69-0242ac1c000c,359fc366-74f7-11ed-a487-0242ac1c000c,8c0531a0-74f7-11ed-884d-0242ac1c000c,4a1a7a00-74f4-11ed-be5f-0242ac1c000c
ff1907f8-99c7-11ed-83a5-0242ac1c000c,AMBATO,Qui aspernatur animi sunt odio similique. Veniam aliquam ea perspiciatis ab accusantium vero.,982508182,Inactivo,5d69eeee-74f7-11ed-8d69-0242ac1c000c,359fede6-74f7-11ed-a487-0242ac1c000c,8c05322c-74f7-11ed-884d-0242ac1c000c,4a1a7a64-74f4-11ed-be5f-0242ac1c000c
ff19087a-99c7-11ed-83a5-0242ac1c000c,MATRIZ - MANTA,Beatae nam eveniet tenetur esse esse dolorem enim. Quidem soluta unde ex sunt reiciendis quod ut. Enim aspernatur cum ab exercitationem.,905307356,Inactivo,5d69f132-74f7-11ed-8d69-0242ac1c000c,359feed6-74f7-11ed-a487-0242ac1c000c,8c0532a4-74f7-11ed-884d-0242ac1c000c,4a1a7ad2-74f4-11ed-be5f-0242ac1c000c
ff1908fc-99c7-11ed-83a5-0242ac1c000c,MATRIZ - ESMERALDAS,Tempore earum cumque a odio veritatis. Incidunt rem repudiandae veritatis labore ea a eum. Laudantium reprehenderit autem enim quibusdam non pariatur.,971906837,Activo,5d69f1f0-74f7-11ed-8d69-0242ac1c000c,359fef94-74f7-11ed-a487-0242ac1c000c,8c0532fe-74f7-11ed-884d-0242ac1c000c,4a1a7b40-74f4-11ed-be5f-0242ac1c000c
ff190988-99c7-11ed-83a5-0242ac1c000c,EL GUABO,Tenetur dicta totam nisi harum ex in. Non dolorem voluptates sunt autem saepe voluptates.,913964075,Inactivo,5d69f29a-74f7-11ed-8d69-0242ac1c000c,359ff03e-74f7-11ed-a487-0242ac1c000c,8c05336c-74f7-11ed-884d-0242ac1c000c,4a1a7bae-74f4-11ed-be5f-0242ac1c000c
ff190a00-99c7-11ed-83a5-0242ac1c000c,ALAUSI,Ratione veritatis exercitationem iusto. Eum facere officiis iusto voluptates quaerat eos.,990549568,Activo,5d69f330-74f7-11ed-8d69-0242ac1c000c,359ff0e8-74f7-11ed-a487-0242ac1c000c,8c0533d0-74f7-11ed-884d-0242ac1c000c,4a1a7c26-74f4-11ed-be5f-0242ac1c000c
ff190b40-99c7-11ed-83a5-0242ac1c000c,CAYAMBE,Tenetur enim cumque quasi numquam aliquid beatae. Dolores quis similique adipisci.,958216634,Activo,5d69f3c6-74f7-11ed-8d69-0242ac1c000c,359ff188-74f7-11ed-a487-0242ac1c000c,8c053434-74f7-11ed-884d-0242ac1c000c,4a1a7c94-74f4-11ed-be5f-0242ac1c000c
ff190bea-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PIÑAS,Modi sunt nesciunt ab rerum ratione id. Amet earum quaerat illo. Distinctio delectus id deleniti provident quasi.,944825961,Inactivo,5d69f452-74f7-11ed-8d69-0242ac1c000c,359ff228-74f7-11ed-a487-0242ac1c000c,8c053498-74f7-11ed-884d-0242ac1c000c,4a1a7d02-74f4-11ed-be5f-0242ac1c000c
ff190c62-99c7-11ed-83a5-0242ac1c000c,LA JOYA DE LOS SACHAS,Aliquam nesciunt esse expedita. Officiis sequi fugit. Atque adipisci nulla iure.,942573553,Activo,5d69f4f2-74f7-11ed-8d69-0242ac1c000c,359ff2c8-74f7-11ed-a487-0242ac1c000c,8c0534fc-74f7-11ed-884d-0242ac1c000c,4a1a7d66-74f4-11ed-be5f-0242ac1c000c
ff190cda-99c7-11ed-83a5-0242ac1c000c,BAÑOS,Ullam officiis commodi nemo explicabo nemo suscipit. Excepturi unde dolore quaerat.,985869430,Inactivo,5d69f57e-74f7-11ed-8d69-0242ac1c000c,359ff372-74f7-11ed-a487-0242ac1c000c,8c053556-74f7-11ed-884d-0242ac1c000c,4a1a7dd4-74f4-11ed-be5f-0242ac1c000c
ff190d5c-99c7-11ed-83a5-0242ac1c000c,MATRIZ - PORTOVIEJO,Dignissimos accusantium laborum fugiat quam voluptatibus. Beatae perspiciatis temporibus. Labore beatae ab rerum blanditiis vero soluta perspiciatis.,966964943,Activo,5d69f60a-74f7-11ed-8d69-0242ac1c000c,359ff426-74f7-11ed-a487-0242ac1c000c,8c0535ba-74f7-11ed-884d-0242ac1c000c,4a1a7e42-74f4-11ed-be5f-0242ac1c000c
ff190de8-99c7-11ed-83a5-0242ac1c000c,PELILEO,Unde recusandae facere provident modi harum possimus neque. Recusandae itaque placeat nisi recusandae atque.,972953393,Activo,5d69f68c-74f7-11ed-8d69-0242ac1c000c,359ff4d0-74f7-11ed-a487-0242ac1c000c,8c05361e-74f7-11ed-884d-0242ac1c000c,4a1a7eb0-74f4-11ed-be5f-0242ac1c000c
ff190e60-99c7-11ed-83a5-0242ac1c000c,PORTOVIEJO,Impedit excepturi voluptatibus assumenda et minus perferendis. Commodi esse voluptatum provident quo suscipit dicta. Quas numquam eum veritatis qui. Perspiciatis sunt sunt architecto.,965023878,Inactivo,5d69f718-74f7-11ed-8d69-0242ac1c000c,359ff57a-74f7-11ed-a487-0242ac1c000c,8c053682-74f7-11ed-884d-0242ac1c000c,4a1a7f1e-74f4-11ed-be5f-0242ac1c000c
ff190f32-99c7-11ed-83a5-0242ac1c000c,MATRIZ - YANZATZA,Ad rerum doloremque iusto error. Quos non architecto corporis.,968094795,Activo,5d69f7a4-74f7-11ed-8d69-0242ac1c000c,359ff61a-74f7-11ed-a487-0242ac1c000c,8c0536f0-74f7-11ed-884d-0242ac1c000c,4a1a7f96-74f4-11ed-be5f-0242ac1c000c
ff190fbe-99c7-11ed-83a5-0242ac1c000c,QUININDE,Nostrum dolor deserunt soluta vero dignissimos. Maiores ex tenetur aliquam. Totam laborum quae.,951680483,Activo,5d69f826-74f7-11ed-8d69-0242ac1c000c,359ff6c4-74f7-11ed-a487-0242ac1c000c,8c053754-74f7-11ed-884d-0242ac1c000c,4a1a800e-74f4-11ed-be5f-0242ac1c000c
ff191040-99c7-11ed-83a5-0242ac1c000c,MATRIZ - COTACACHI,Neque magnam est a vero perspiciatis. Suscipit sapiente officiis repudiandae non natus. Eum magni illum sequi nam et. Occaecati beatae explicabo.,980605193,Activo,5d69f8a8-74f7-11ed-8d69-0242ac1c000c,359ff764-74f7-11ed-a487-0242ac1c000c,8c0537b8-74f7-11ed-884d-0242ac1c000c,4a1a822a-74f4-11ed-be5f-0242ac1c000c
ff1910b8-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SANGOLQUI,Consequatur provident dolorem voluptas eos. Minus aliquam omnis corrupti velit cumque sapiente.,922601172,Inactivo,5d69f92a-74f7-11ed-8d69-0242ac1c000c,359ff836-74f7-11ed-a487-0242ac1c000c,8c05381c-74f7-11ed-884d-0242ac1c000c,4a1a82fc-74f4-11ed-be5f-0242ac1c000c
ff191126-99c7-11ed-83a5-0242ac1c000c,CUENCA,Repudiandae ullam molestias officia. Consectetur mollitia fugit labore numquam. Ut repellat quam tempore eius quibusdam dolores. At molestiae cumque omnis.,903526827,Activo,5d69f9ac-74f7-11ed-8d69-0242ac1c000c,359ff8e0-74f7-11ed-a487-0242ac1c000c,8c053880-74f7-11ed-884d-0242ac1c000c,4a1a839c-74f4-11ed-be5f-0242ac1c000c
ff1911a8-99c7-11ed-83a5-0242ac1c000c,MATRIZ - SIMIATUG,Nostrum molestiae voluptatem iusto sit. Quasi ut vel.,943259630,Activo,5d69fa42-74f7-11ed-8d69-0242ac1c000c,359ff98a-74f7-11ed-a487-0242ac1c000c,8c053902-74f7-11ed-884d-0242ac1c000c,4a1a8414-74f4-11ed-be5f-0242ac1c000c
