VarIdentificadorExamen,DtFechaExamen,VarEstadoExamen,VarNotaExamen
8c30a428-74f4-11ed-9ddf-0242ac1c000c,17/5/2022,Inactivo,936
8c30a4d2-74f4-11ed-9ddf-0242ac1c000c,3/10/2022,Activo,960
8c30a7f2-74f4-11ed-9ddf-0242ac1c000c,15/10/2022,Inactivo,830
8c30a928-74f4-11ed-9ddf-0242ac1c000c,20/1/2022,Inactivo,683
8c30a9dc-74f4-11ed-9ddf-0242ac1c000c,22/11/2022,Activo,970
8c30aa90-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Inactivo,605
8c30ab3a-74f4-11ed-9ddf-0242ac1c000c,31/7/2022,Activo,701
8c30abf8-74f4-11ed-9ddf-0242ac1c000c,27/10/2022,Inactivo,975
8c30acac-74f4-11ed-9ddf-0242ac1c000c,7/11/2022,Activo,783
8c30ad60-74f4-11ed-9ddf-0242ac1c000c,5/6/2022,Activo,604
8c30ae14-74f4-11ed-9ddf-0242ac1c000c,29/9/2022,Inactivo,503
8c30aebe-74f4-11ed-9ddf-0242ac1c000c,3/10/2022,Inactivo,457
8c30af72-74f4-11ed-9ddf-0242ac1c000c,29/3/2022,Activo,732
8c30b026-74f4-11ed-9ddf-0242ac1c000c,19/9/2022,Activo,411
8c30b0da-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Activo,555
8c30b18e-74f4-11ed-9ddf-0242ac1c000c,29/1/2022,Activo,414
8c30b242-74f4-11ed-9ddf-0242ac1c000c,8/8/2022,Inactivo,671
8c30b2ec-74f4-11ed-9ddf-0242ac1c000c,29/10/2022,Activo,966
8c30b396-74f4-11ed-9ddf-0242ac1c000c,23/1/2022,Inactivo,708
8c30b44a-74f4-11ed-9ddf-0242ac1c000c,19/7/2022,Activo,885
8c30b4fe-74f4-11ed-9ddf-0242ac1c000c,31/1/2022,Inactivo,924
8c30b5a8-74f4-11ed-9ddf-0242ac1c000c,12/6/2022,Inactivo,966
8c30b65c-74f4-11ed-9ddf-0242ac1c000c,26/9/2022,Activo,857
8c30b710-74f4-11ed-9ddf-0242ac1c000c,27/8/2022,Activo,687
8c30b7c4-74f4-11ed-9ddf-0242ac1c000c,16/7/2022,Activo,430
8c30b86e-74f4-11ed-9ddf-0242ac1c000c,6/7/2022,Inactivo,646
8c30b922-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Inactivo,585
8c30b9d6-74f4-11ed-9ddf-0242ac1c000c,26/6/2022,Inactivo,996
8c30ba8a-74f4-11ed-9ddf-0242ac1c000c,1/3/2022,Inactivo,923
8c30bb3e-74f4-11ed-9ddf-0242ac1c000c,29/9/2022,Inactivo,515
8c30bbe8-74f4-11ed-9ddf-0242ac1c000c,29/6/2022,Inactivo,508
8c30bc9c-74f4-11ed-9ddf-0242ac1c000c,18/3/2022,Activo,592
8c30bd8c-74f4-11ed-9ddf-0242ac1c000c,17/5/2022,Activo,909
8c30be40-74f4-11ed-9ddf-0242ac1c000c,9/5/2022,Activo,904
8c30bef4-74f4-11ed-9ddf-0242ac1c000c,27/5/2022,Activo,524
8c30bfa8-74f4-11ed-9ddf-0242ac1c000c,17/5/2022,Inactivo,582
8c30c066-74f4-11ed-9ddf-0242ac1c000c,4/1/2022,Activo,667
8c30c110-74f4-11ed-9ddf-0242ac1c000c,6/9/2022,Activo,495
8c30c1ce-74f4-11ed-9ddf-0242ac1c000c,27/4/2022,Activo,847
8c30c278-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Activo,458
8c30c32c-74f4-11ed-9ddf-0242ac1c000c,3/9/2022,Activo,571
8c30c3e0-74f4-11ed-9ddf-0242ac1c000c,11/3/2022,Activo,778
8c30c494-74f4-11ed-9ddf-0242ac1c000c,25/4/2022,Activo,747
8c30c53e-74f4-11ed-9ddf-0242ac1c000c,11/2/2022,Activo,890
8c30c64c-74f4-11ed-9ddf-0242ac1c000c,15/8/2022,Inactivo,508
8c30c6f6-74f4-11ed-9ddf-0242ac1c000c,12/2/2022,Inactivo,590
8c30c7a0-74f4-11ed-9ddf-0242ac1c000c,26/2/2022,Activo,802
8c30c854-74f4-11ed-9ddf-0242ac1c000c,14/9/2022,Activo,489
8c30c8fe-74f4-11ed-9ddf-0242ac1c000c,27/4/2022,Activo,747
8c30c99e-74f4-11ed-9ddf-0242ac1c000c,4/8/2022,Inactivo,978
8c30ca48-74f4-11ed-9ddf-0242ac1c000c,11/9/2022,Activo,729
8c30caf2-74f4-11ed-9ddf-0242ac1c000c,8/9/2022,Inactivo,795
8c30cb9c-74f4-11ed-9ddf-0242ac1c000c,19/7/2022,Activo,503
8c30d3a8-74f4-11ed-9ddf-0242ac1c000c,3/3/2022,Activo,829
8c30d506-74f4-11ed-9ddf-0242ac1c000c,9/5/2022,Activo,633
8c30d5b0-74f4-11ed-9ddf-0242ac1c000c,12/10/2022,Activo,959
8c30d678-74f4-11ed-9ddf-0242ac1c000c,9/1/2022,Activo,850
8c30d72c-74f4-11ed-9ddf-0242ac1c000c,10/1/2022,Activo,829
8c30d7e0-74f4-11ed-9ddf-0242ac1c000c,4/3/2022,Inactivo,738
8c30d88a-74f4-11ed-9ddf-0242ac1c000c,9/9/2022,Activo,568
8c30d93e-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Activo,946
8c30d9e8-74f4-11ed-9ddf-0242ac1c000c,18/10/2022,Inactivo,964
8c30da9c-74f4-11ed-9ddf-0242ac1c000c,31/8/2022,Activo,684
8c30db46-74f4-11ed-9ddf-0242ac1c000c,8/10/2022,Inactivo,746
8c30dbf0-74f4-11ed-9ddf-0242ac1c000c,28/9/2022,Activo,783
8c30dca4-74f4-11ed-9ddf-0242ac1c000c,21/3/2022,Activo,882
8c30dd58-74f4-11ed-9ddf-0242ac1c000c,25/7/2022,Inactivo,730
8c30de0c-74f4-11ed-9ddf-0242ac1c000c,5/5/2022,Activo,643
8c30dec0-74f4-11ed-9ddf-0242ac1c000c,30/8/2022,Activo,705
8c30df74-74f4-11ed-9ddf-0242ac1c000c,15/11/2022,Activo,534
8c30e028-74f4-11ed-9ddf-0242ac1c000c,4/1/2022,Activo,736
8c30e0e6-74f4-11ed-9ddf-0242ac1c000c,25/1/2022,Inactivo,741
8c30e1d6-74f4-11ed-9ddf-0242ac1c000c,20/6/2022,Inactivo,522
8c30e28a-74f4-11ed-9ddf-0242ac1c000c,12/3/2022,Inactivo,951
8c30e348-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Activo,836
8c30e3fc-74f4-11ed-9ddf-0242ac1c000c,9/10/2022,Inactivo,806
8c30e4b0-74f4-11ed-9ddf-0242ac1c000c,16/5/2022,Inactivo,613
8c30e55a-74f4-11ed-9ddf-0242ac1c000c,19/11/2022,Activo,796
8c30e60e-74f4-11ed-9ddf-0242ac1c000c,23/9/2022,Inactivo,779
8c30e6c2-74f4-11ed-9ddf-0242ac1c000c,27/8/2022,Inactivo,482
8c30e776-74f4-11ed-9ddf-0242ac1c000c,23/1/2022,Activo,865
8c30e820-74f4-11ed-9ddf-0242ac1c000c,22/11/2022,Activo,627
8c30e8d4-74f4-11ed-9ddf-0242ac1c000c,17/10/2022,Inactivo,594
8c30e988-74f4-11ed-9ddf-0242ac1c000c,29/11/2022,Inactivo,429
8c30ea3c-74f4-11ed-9ddf-0242ac1c000c,27/2/2022,Inactivo,957
8c30eaf0-74f4-11ed-9ddf-0242ac1c000c,16/6/2022,Inactivo,608
8c30eb9a-74f4-11ed-9ddf-0242ac1c000c,23/5/2022,Inactivo,541
8c30ec4e-74f4-11ed-9ddf-0242ac1c000c,15/7/2022,Activo,508
8c30ed02-74f4-11ed-9ddf-0242ac1c000c,10/2/2022,Inactivo,625
8c30edb6-74f4-11ed-9ddf-0242ac1c000c,19/8/2022,Inactivo,877
8c30ee60-74f4-11ed-9ddf-0242ac1c000c,12/9/2022,Inactivo,832
8c30ef14-74f4-11ed-9ddf-0242ac1c000c,13/5/2022,Activo,764
8c30efc8-74f4-11ed-9ddf-0242ac1c000c,21/9/2022,Inactivo,666
8c30f072-74f4-11ed-9ddf-0242ac1c000c,26/2/2022,Inactivo,762
8c30f126-74f4-11ed-9ddf-0242ac1c000c,8/9/2022,Inactivo,903
8c30f1f8-74f4-11ed-9ddf-0242ac1c000c,21/10/2022,Activo,599
8c30f2ac-74f4-11ed-9ddf-0242ac1c000c,10/9/2022,Activo,472
8c30f3e2-74f4-11ed-9ddf-0242ac1c000c,6/11/2022,Inactivo,687
8c30f4f0-74f4-11ed-9ddf-0242ac1c000c,18/9/2022,Inactivo,894
8c30f59a-74f4-11ed-9ddf-0242ac1c000c,15/7/2022,Inactivo,429
8c30f64e-74f4-11ed-9ddf-0242ac1c000c,30/1/2022,Inactivo,676
8c30f702-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Inactivo,677
8c30f798-74f4-11ed-9ddf-0242ac1c000c,9/7/2022,Inactivo,886
8c30f842-74f4-11ed-9ddf-0242ac1c000c,5/9/2022,Inactivo,855
8c30f8f6-74f4-11ed-9ddf-0242ac1c000c,23/6/2022,Inactivo,638
8c30f9a0-74f4-11ed-9ddf-0242ac1c000c,14/3/2022,Inactivo,662
8c30fa54-74f4-11ed-9ddf-0242ac1c000c,19/11/2022,Activo,796
8c30fafe-74f4-11ed-9ddf-0242ac1c000c,24/10/2022,Activo,540
8c30fbb2-74f4-11ed-9ddf-0242ac1c000c,31/3/2022,Inactivo,587
8c30fc66-74f4-11ed-9ddf-0242ac1c000c,4/10/2022,Inactivo,578
8c30fd10-74f4-11ed-9ddf-0242ac1c000c,15/7/2022,Inactivo,415
8c30fdc4-74f4-11ed-9ddf-0242ac1c000c,11/4/2022,Inactivo,527
8c30fe78-74f4-11ed-9ddf-0242ac1c000c,8/7/2022,Activo,478
8c30ff22-74f4-11ed-9ddf-0242ac1c000c,23/2/2022,Inactivo,556
8c30ffd6-74f4-11ed-9ddf-0242ac1c000c,24/2/2022,Inactivo,979
8c31008a-74f4-11ed-9ddf-0242ac1c000c,24/11/2022,Inactivo,726
8c310148-74f4-11ed-9ddf-0242ac1c000c,16/6/2022,Inactivo,425
8c3101fc-74f4-11ed-9ddf-0242ac1c000c,6/3/2022,Inactivo,709
8c3102a6-74f4-11ed-9ddf-0242ac1c000c,24/10/2022,Activo,443
8c310350-74f4-11ed-9ddf-0242ac1c000c,3/1/2022,Activo,552
8c310404-74f4-11ed-9ddf-0242ac1c000c,18/3/2022,Inactivo,881
8c3104b8-74f4-11ed-9ddf-0242ac1c000c,4/7/2022,Inactivo,445
8c31056c-74f4-11ed-9ddf-0242ac1c000c,1/11/2022,Activo,894
8c310616-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Inactivo,921
8c3106c0-74f4-11ed-9ddf-0242ac1c000c,23/6/2022,Activo,500
8c310760-74f4-11ed-9ddf-0242ac1c000c,1/10/2022,Activo,712
8c310814-74f4-11ed-9ddf-0242ac1c000c,20/5/2022,Activo,768
8c3108c8-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Activo,982
8c310972-74f4-11ed-9ddf-0242ac1c000c,14/3/2022,Inactivo,523
8c310a26-74f4-11ed-9ddf-0242ac1c000c,3/5/2022,Activo,610
8c310ada-74f4-11ed-9ddf-0242ac1c000c,13/2/2022,Activo,729
8c310b98-74f4-11ed-9ddf-0242ac1c000c,30/9/2022,Activo,858
8c310c42-74f4-11ed-9ddf-0242ac1c000c,17/8/2022,Activo,752
8c310cf6-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Inactivo,965
8c310daa-74f4-11ed-9ddf-0242ac1c000c,18/1/2022,Inactivo,633
8c310e5e-74f4-11ed-9ddf-0242ac1c000c,14/10/2022,Inactivo,954
8c310f08-74f4-11ed-9ddf-0242ac1c000c,22/5/2022,Inactivo,905
8c310fbc-74f4-11ed-9ddf-0242ac1c000c,18/1/2022,Inactivo,552
8c311070-74f4-11ed-9ddf-0242ac1c000c,5/11/2022,Inactivo,803
8c31112e-74f4-11ed-9ddf-0242ac1c000c,6/8/2022,Activo,610
8c3111d8-74f4-11ed-9ddf-0242ac1c000c,6/6/2022,Activo,938
8c311282-74f4-11ed-9ddf-0242ac1c000c,17/6/2022,Activo,651
8c311322-74f4-11ed-9ddf-0242ac1c000c,10/4/2022,Inactivo,898
8c3113e0-74f4-11ed-9ddf-0242ac1c000c,22/1/2022,Inactivo,749
8c311494-74f4-11ed-9ddf-0242ac1c000c,15/9/2022,Inactivo,943
8c31153e-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Activo,755
8c3115f2-74f4-11ed-9ddf-0242ac1c000c,6/1/2022,Inactivo,616
8c3116a6-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Inactivo,499
8c31175a-74f4-11ed-9ddf-0242ac1c000c,6/5/2022,Activo,925
8c31180e-74f4-11ed-9ddf-0242ac1c000c,19/10/2022,Activo,721
8c3118c2-74f4-11ed-9ddf-0242ac1c000c,5/10/2022,Inactivo,539
8c31196c-74f4-11ed-9ddf-0242ac1c000c,1/10/2022,Inactivo,824
8c311a0c-74f4-11ed-9ddf-0242ac1c000c,18/7/2022,Activo,626
8c31206a-74f4-11ed-9ddf-0242ac1c000c,7/4/2022,Inactivo,714
8c3120ec-74f4-11ed-9ddf-0242ac1c000c,22/11/2022,Activo,863
8c312164-74f4-11ed-9ddf-0242ac1c000c,9/2/2022,Activo,917
8c312204-74f4-11ed-9ddf-0242ac1c000c,25/10/2022,Inactivo,950
8c31227c-74f4-11ed-9ddf-0242ac1c000c,3/7/2022,Inactivo,832
8c312308-74f4-11ed-9ddf-0242ac1c000c,25/7/2022,Activo,911
8c312376-74f4-11ed-9ddf-0242ac1c000c,12/9/2022,Inactivo,667
8c3123e4-74f4-11ed-9ddf-0242ac1c000c,20/9/2022,Activo,568
8c312466-74f4-11ed-9ddf-0242ac1c000c,27/5/2022,Inactivo,616
8c312506-74f4-11ed-9ddf-0242ac1c000c,5/11/2022,Inactivo,726
8c3125b0-74f4-11ed-9ddf-0242ac1c000c,24/5/2022,Activo,713
8c312650-74f4-11ed-9ddf-0242ac1c000c,23/4/2022,Inactivo,861
8c3126f0-74f4-11ed-9ddf-0242ac1c000c,11/5/2022,Inactivo,674
8c312786-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Activo,877
8c3127f4-74f4-11ed-9ddf-0242ac1c000c,22/1/2022,Activo,624
8c312862-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Activo,781
8c3128d0-74f4-11ed-9ddf-0242ac1c000c,16/1/2022,Activo,607
8c312952-74f4-11ed-9ddf-0242ac1c000c,4/7/2022,Inactivo,582
8c3129de-74f4-11ed-9ddf-0242ac1c000c,10/1/2022,Inactivo,844
8c312a92-74f4-11ed-9ddf-0242ac1c000c,4/5/2022,Activo,675
8c312b3c-74f4-11ed-9ddf-0242ac1c000c,18/7/2022,Inactivo,797
8c312be6-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Inactivo,425
8c312c86-74f4-11ed-9ddf-0242ac1c000c,8/8/2022,Activo,996
8c312d26-74f4-11ed-9ddf-0242ac1c000c,28/3/2022,Inactivo,854
8c312dd0-74f4-11ed-9ddf-0242ac1c000c,3/1/2022,Activo,947
8c312e70-74f4-11ed-9ddf-0242ac1c000c,31/5/2022,Inactivo,589
8c312f1a-74f4-11ed-9ddf-0242ac1c000c,2/10/2022,Activo,913
8c312fba-74f4-11ed-9ddf-0242ac1c000c,4/6/2022,Inactivo,760
8c31306e-74f4-11ed-9ddf-0242ac1c000c,15/3/2022,Activo,781
8c313118-74f4-11ed-9ddf-0242ac1c000c,19/7/2022,Activo,936
8c3131cc-74f4-11ed-9ddf-0242ac1c000c,11/9/2022,Inactivo,842
8c313276-74f4-11ed-9ddf-0242ac1c000c,13/8/2022,Activo,948
8c31332a-74f4-11ed-9ddf-0242ac1c000c,2/8/2022,Inactivo,505
8c3133de-74f4-11ed-9ddf-0242ac1c000c,14/10/2022,Inactivo,457
8c31349c-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Activo,906
8c313550-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Activo,679
8c3135fa-74f4-11ed-9ddf-0242ac1c000c,15/8/2022,Inactivo,750
8c3136a4-74f4-11ed-9ddf-0242ac1c000c,16/5/2022,Inactivo,753
8c313758-74f4-11ed-9ddf-0242ac1c000c,27/3/2022,Inactivo,919
8c31380c-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Inactivo,744
8c3138b6-74f4-11ed-9ddf-0242ac1c000c,27/1/2022,Activo,696
8c31396a-74f4-11ed-9ddf-0242ac1c000c,27/5/2022,Inactivo,414
8c3139f6-74f4-11ed-9ddf-0242ac1c000c,9/9/2022,Inactivo,449
8c313a6e-74f4-11ed-9ddf-0242ac1c000c,10/7/2022,Activo,963
8c313adc-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Activo,641
8c313b54-74f4-11ed-9ddf-0242ac1c000c,17/5/2022,Inactivo,723
8c313bc2-74f4-11ed-9ddf-0242ac1c000c,10/9/2022,Inactivo,747
8c313c30-74f4-11ed-9ddf-0242ac1c000c,20/2/2022,Activo,937
8c313ca8-74f4-11ed-9ddf-0242ac1c000c,18/11/2022,Activo,993
8c313d20-74f4-11ed-9ddf-0242ac1c000c,31/5/2022,Inactivo,456
8c313d84-74f4-11ed-9ddf-0242ac1c000c,1/4/2022,Inactivo,590
8c313dfc-74f4-11ed-9ddf-0242ac1c000c,12/1/2022,Inactivo,818
8c313e6a-74f4-11ed-9ddf-0242ac1c000c,29/7/2022,Activo,438
8c313ee2-74f4-11ed-9ddf-0242ac1c000c,10/2/2022,Inactivo,551
8c313f50-74f4-11ed-9ddf-0242ac1c000c,8/5/2022,Activo,883
8c313fdc-74f4-11ed-9ddf-0242ac1c000c,30/9/2022,Activo,805
8c314054-74f4-11ed-9ddf-0242ac1c000c,12/4/2022,Inactivo,582
8c3140cc-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Activo,997
8c3141c6-74f4-11ed-9ddf-0242ac1c000c,30/3/2022,Activo,723
8c3142d4-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Inactivo,570
8c314388-74f4-11ed-9ddf-0242ac1c000c,7/3/2022,Activo,855
8c31441e-74f4-11ed-9ddf-0242ac1c000c,20/8/2022,Inactivo,516
8c3144b4-74f4-11ed-9ddf-0242ac1c000c,29/6/2022,Inactivo,799
8c314568-74f4-11ed-9ddf-0242ac1c000c,11/5/2022,Activo,931
8c31461c-74f4-11ed-9ddf-0242ac1c000c,31/1/2022,Activo,432
8c3146da-74f4-11ed-9ddf-0242ac1c000c,14/10/2022,Inactivo,413
8c31478e-74f4-11ed-9ddf-0242ac1c000c,27/3/2022,Activo,673
8c314842-74f4-11ed-9ddf-0242ac1c000c,26/3/2022,Inactivo,718
8c314950-74f4-11ed-9ddf-0242ac1c000c,4/11/2022,Activo,863
8c314a04-74f4-11ed-9ddf-0242ac1c000c,10/1/2022,Inactivo,978
8c314afe-74f4-11ed-9ddf-0242ac1c000c,27/2/2022,Activo,860
8c314bb2-74f4-11ed-9ddf-0242ac1c000c,14/4/2022,Activo,599
8c314c5c-74f4-11ed-9ddf-0242ac1c000c,7/4/2022,Inactivo,511
8c314d1a-74f4-11ed-9ddf-0242ac1c000c,5/6/2022,Activo,934
8c314dc4-74f4-11ed-9ddf-0242ac1c000c,24/7/2022,Inactivo,725
8c314e6e-74f4-11ed-9ddf-0242ac1c000c,2/9/2022,Activo,851
8c314f18-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Activo,637
8c314fc2-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Inactivo,584
8c31506c-74f4-11ed-9ddf-0242ac1c000c,12/3/2022,Activo,953
8c315116-74f4-11ed-9ddf-0242ac1c000c,30/8/2022,Activo,556
8c3151c0-74f4-11ed-9ddf-0242ac1c000c,17/7/2022,Inactivo,773
8c315274-74f4-11ed-9ddf-0242ac1c000c,27/5/2022,Activo,577
8c31531e-74f4-11ed-9ddf-0242ac1c000c,22/10/2022,Inactivo,599
8c3153d2-74f4-11ed-9ddf-0242ac1c000c,16/6/2022,Activo,539
8c31549a-74f4-11ed-9ddf-0242ac1c000c,9/3/2022,Inactivo,632
8c31554e-74f4-11ed-9ddf-0242ac1c000c,24/11/2022,Activo,931
8c3155f8-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Inactivo,970
8c315724-74f4-11ed-9ddf-0242ac1c000c,12/9/2022,Activo,901
8c3157d8-74f4-11ed-9ddf-0242ac1c000c,18/8/2022,Activo,486
8c315896-74f4-11ed-9ddf-0242ac1c000c,23/11/2022,Inactivo,920
8c315940-74f4-11ed-9ddf-0242ac1c000c,22/7/2022,Activo,422
8c3159f4-74f4-11ed-9ddf-0242ac1c000c,11/1/2022,Activo,411
8c315a9e-74f4-11ed-9ddf-0242ac1c000c,1/5/2022,Inactivo,546
8c315b52-74f4-11ed-9ddf-0242ac1c000c,14/5/2022,Inactivo,547
8c315c06-74f4-11ed-9ddf-0242ac1c000c,1/9/2022,Activo,718
8c315cb0-74f4-11ed-9ddf-0242ac1c000c,1/4/2022,Activo,415
8c315d5a-74f4-11ed-9ddf-0242ac1c000c,16/9/2022,Activo,898
8c315e0e-74f4-11ed-9ddf-0242ac1c000c,2/11/2022,Inactivo,905
8c315ec2-74f4-11ed-9ddf-0242ac1c000c,15/8/2022,Activo,830
8c315f6c-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Inactivo,606
8c316020-74f4-11ed-9ddf-0242ac1c000c,7/8/2022,Inactivo,947
8c3160d4-74f4-11ed-9ddf-0242ac1c000c,20/1/2022,Inactivo,629
8c31617e-74f4-11ed-9ddf-0242ac1c000c,7/6/2022,Inactivo,734
8c316232-74f4-11ed-9ddf-0242ac1c000c,2/8/2022,Activo,691
8c316322-74f4-11ed-9ddf-0242ac1c000c,4/3/2022,Inactivo,929
8c3163d6-74f4-11ed-9ddf-0242ac1c000c,17/9/2022,Activo,939
8c31646c-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Activo,867
8c316ebc-74f4-11ed-9ddf-0242ac1c000c,14/8/2022,Activo,448
8c316ffc-74f4-11ed-9ddf-0242ac1c000c,18/4/2022,Inactivo,948
8c3170b0-74f4-11ed-9ddf-0242ac1c000c,13/3/2022,Activo,469
8c317178-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Activo,803
8c31722c-74f4-11ed-9ddf-0242ac1c000c,16/10/2022,Inactivo,943
8c3172e0-74f4-11ed-9ddf-0242ac1c000c,9/9/2022,Activo,495
8c31738a-74f4-11ed-9ddf-0242ac1c000c,29/11/2022,Inactivo,962
8c317434-74f4-11ed-9ddf-0242ac1c000c,7/10/2022,Activo,781
8c3174ca-74f4-11ed-9ddf-0242ac1c000c,2/3/2022,Activo,947
8c317542-74f4-11ed-9ddf-0242ac1c000c,7/10/2022,Activo,657
8c3175b0-74f4-11ed-9ddf-0242ac1c000c,10/5/2022,Activo,458
8c317628-74f4-11ed-9ddf-0242ac1c000c,4/1/2022,Activo,403
8c3176a0-74f4-11ed-9ddf-0242ac1c000c,14/3/2022,Inactivo,719
8c31770e-74f4-11ed-9ddf-0242ac1c000c,17/6/2022,Activo,798
8c317786-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Inactivo,894
8c3177f4-74f4-11ed-9ddf-0242ac1c000c,22/4/2022,Inactivo,612
8c317862-74f4-11ed-9ddf-0242ac1c000c,17/10/2022,Inactivo,740
8c3178da-74f4-11ed-9ddf-0242ac1c000c,15/6/2022,Inactivo,473
8c3179ac-74f4-11ed-9ddf-0242ac1c000c,26/8/2022,Activo,868
8c317a1a-74f4-11ed-9ddf-0242ac1c000c,16/2/2022,Activo,914
8c317a88-74f4-11ed-9ddf-0242ac1c000c,2/11/2022,Activo,827
8c317af6-74f4-11ed-9ddf-0242ac1c000c,13/1/2022,Activo,925
8c317b6e-74f4-11ed-9ddf-0242ac1c000c,10/8/2022,Activo,652
8c317be6-74f4-11ed-9ddf-0242ac1c000c,3/11/2022,Activo,670
8c317c7c-74f4-11ed-9ddf-0242ac1c000c,6/11/2022,Inactivo,423
8c317cf4-74f4-11ed-9ddf-0242ac1c000c,25/2/2022,Activo,769
8c317d62-74f4-11ed-9ddf-0242ac1c000c,1/10/2022,Activo,890
8c317dd0-74f4-11ed-9ddf-0242ac1c000c,17/9/2022,Activo,455
8c317e3e-74f4-11ed-9ddf-0242ac1c000c,18/11/2022,Activo,627
8c317eac-74f4-11ed-9ddf-0242ac1c000c,10/7/2022,Activo,809
8c317f1a-74f4-11ed-9ddf-0242ac1c000c,5/1/2022,Inactivo,985
8c317f88-74f4-11ed-9ddf-0242ac1c000c,30/4/2022,Inactivo,797
8c317ff6-74f4-11ed-9ddf-0242ac1c000c,25/3/2022,Activo,728
8c31806e-74f4-11ed-9ddf-0242ac1c000c,11/7/2022,Inactivo,509
8c3180dc-74f4-11ed-9ddf-0242ac1c000c,21/2/2022,Activo,748
8c31814a-74f4-11ed-9ddf-0242ac1c000c,24/9/2022,Inactivo,640
8c3181c2-74f4-11ed-9ddf-0242ac1c000c,24/4/2022,Inactivo,432
8c318230-74f4-11ed-9ddf-0242ac1c000c,24/1/2022,Activo,890
8c31829e-74f4-11ed-9ddf-0242ac1c000c,24/10/2022,Inactivo,873
8c31830c-74f4-11ed-9ddf-0242ac1c000c,31/7/2022,Inactivo,643
8c31837a-74f4-11ed-9ddf-0242ac1c000c,7/1/2022,Activo,781
8c3183e8-74f4-11ed-9ddf-0242ac1c000c,16/7/2022,Inactivo,685
8c318456-74f4-11ed-9ddf-0242ac1c000c,14/6/2022,Inactivo,484
8c3184c4-74f4-11ed-9ddf-0242ac1c000c,30/6/2022,Activo,940
8c31853c-74f4-11ed-9ddf-0242ac1c000c,20/7/2022,Inactivo,779
8c3185d2-74f4-11ed-9ddf-0242ac1c000c,17/2/2022,Inactivo,498
8c31867c-74f4-11ed-9ddf-0242ac1c000c,27/11/2022,Activo,838
8c31871c-74f4-11ed-9ddf-0242ac1c000c,1/6/2022,Inactivo,859
8c3187d0-74f4-11ed-9ddf-0242ac1c000c,15/11/2022,Inactivo,560
8c31887a-74f4-11ed-9ddf-0242ac1c000c,8/6/2022,Inactivo,841
8c318924-74f4-11ed-9ddf-0242ac1c000c,30/10/2022,Activo,833
8c3189c4-74f4-11ed-9ddf-0242ac1c000c,17/9/2022,Activo,943
8c318a82-74f4-11ed-9ddf-0242ac1c000c,16/5/2022,Activo,524
8c318b36-74f4-11ed-9ddf-0242ac1c000c,18/4/2022,Activo,460
8c318bea-74f4-11ed-9ddf-0242ac1c000c,28/8/2022,Inactivo,844
8c318c94-74f4-11ed-9ddf-0242ac1c000c,6/2/2022,Inactivo,595
8c318d52-74f4-11ed-9ddf-0242ac1c000c,21/3/2022,Activo,670
8c318dfc-74f4-11ed-9ddf-0242ac1c000c,14/11/2022,Activo,626
8c318ea6-74f4-11ed-9ddf-0242ac1c000c,27/8/2022,Inactivo,626
8c318fdc-74f4-11ed-9ddf-0242ac1c000c,22/9/2022,Activo,607
8c319108-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Activo,646
8c3191d0-74f4-11ed-9ddf-0242ac1c000c,10/4/2022,Activo,641
8c319284-74f4-11ed-9ddf-0242ac1c000c,27/8/2022,Inactivo,913
8c319342-74f4-11ed-9ddf-0242ac1c000c,24/4/2022,Inactivo,947
8c319414-74f4-11ed-9ddf-0242ac1c000c,30/11/2022,Activo,593
8c3194c8-74f4-11ed-9ddf-0242ac1c000c,1/4/2022,Inactivo,465
8c31954a-74f4-11ed-9ddf-0242ac1c000c,29/4/2022,Inactivo,720
8c3195d6-74f4-11ed-9ddf-0242ac1c000c,5/4/2022,Activo,473
